chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr15	38437383	38438739	Human_hypo_OD	Human-specific	1357	6	-38.297448996033	0.7991	0.2888	0.6541	0.5072	0.861	0.8798	6.31835248418585e-23	0.290367070873031	7.86799443501954e-54
chr1	113844709	113846172	Human_hypo_OD	Human-specific	1464	10	-38.2820398698462	0.5524	0.2862	0.5769	0.5906	0.8216	0.7998	6.07448850355881e-12	0.0398648040355622	1.84591713489421e-16
chr10	65649696	65650120	Human_hypo_OD	Human-specific	425	5	-38.2708577137135	0.4578	0.1294	0.6484	0.6509	0.7129	0.6806	4.34576958449866e-12	0.410849578788716	9.67494197222206e-18
chr19	6035436	6035611	Human_hypo_OD	Human-specific	176	4	-38.2397408666531	0.9022	0.3609	0.9595	0.9114	0.9314	0.9375	1.10248733812764e-44	0.000206179675125795	1.21633974153713e-91
chr3	169842961	169843199	Human_hypo_OD	Human-specific	239	4	-38.1914765061164	0.8074	0.2471	0.8547	0.8078	0.8836	0.9118	1.76303193228506e-28	0.00701136437869972	1.27630892473893e-47
chr2	172563873	172565305	Human_hypo_OD	Human-specific	1433	6	-38.1647564227745	0.9009	0.693	0.8918	0.9122	0.9048	0.9074	1.06480601228224e-20	0.296055830727916	4.82785827458475e-31
chr19	11317417	11317744	Human_hypo_OD	Human-specific	328	6	-38.1225806917658	0.918	0.3882	0.9203	0.8297	0.9599	0.9161	3.91565472307921e-17	0.265058952236527	1.3496146690646e-28
chr13	44806106	44806204	Human_hypo_OD	Human-specific	99	6	-38.1052770184088	0.8708	0.2692	0.9192	0.7575	0.9278	0.8473	2.29516053196519e-08	0.0740250340560691	2.63475342243856e-27
chr1	165204226	165204560	Human_hypo_OD	Human-specific	335	9	-38.0799374816782	0.6914	0.4219	0.6977	0.6783	0.6358	0.6667	7.3306547250186e-09	0.385705939229821	6.58620391247339e-18
chr20	1927546	1927816	Human_hypo_OD	Human-specific	271	13	-38.0663514599456	0.6264	0.3286	0.7489	0.6425	0.7714	0.6748	6.86311526785021e-05	0.684668714297634	6.40304421710684e-05
chr11	13878477	13878579	Human_hypo_OD	Human-specific	103	7	-38.0572600802097	0.8452	0.4442	0.7779	0.6751	0.769	0.7507	4.84771262058709e-12	0.126845273404932	5.56066855873105e-16
chr10	62899268	62899493	Human_hypo_OD	Human-specific	226	6	-38.0063984743843	0.9176	0.4235	0.9444	0.8321	0.961	0.8591	7.36014665204085e-20	0.848115914237338	1.47324556334197e-15
chr16	8725270	8725890	Human_hypo_OD	Human-specific	621	5	-37.9887007614382	0.8002	0.2972	0.9384	0.9205	0.8171	0.7011	8.8826861339519e-37	0.00126626686976506	9.53837576843034e-29
chr5	4905920	4906577	Human_hypo_OD	Human-specific	658	6	-37.9561880672863	0.8925	0.222	0.8937	0.7187	0.8466	0.7136	3.36194193041769e-75	0.983363034579036	4.5144648680308e-101
chr7	120222380	120223311	Human_hypo_OD	Human-specific	932	5	-37.9514727760686	0.9388	0.5517	0.9428	0.8969	0.9295	0.8715	1.31585293950516e-22	0.803022496956696	5.13504152916942e-29
chr3	80040213	80040543	Human_hypo_OD	Human-specific	331	6	-37.9401660956294	0.9186	0.5658	0.9351	0.8872	0.955	0.9378	1.02215661067109e-22	0.233579891322872	7.81334062698592e-29
chr11	30434433	30435184	Human_hypo_OD	Human-specific	752	8	-37.9308646206532	0.6971	0.3581	0.5795	0.5787	0.6629	0.7343	6.06190780280088e-15	0.34369953555293	1.39950266795081e-26
chr11	89928026	89928243	Human_hypo_OD	Human-specific	218	6	-37.9069261497062	0.9439	0.5554	0.8709	0.8418	0.9078	0.9262	7.11597940044913e-49	0.0667079412001345	2.598183726617e-57
chr7	137771273	137771888	Human_hypo_OD	Human-specific	616	4	-37.8872820442336	0.9217	0.3429	0.9606	0.9346	0.9751	0.9529	8.25492865989717e-91	0.70622473369408	2.60094520237759e-94
chr1	39012359	39013005	Human_hypo_OD	Human-specific	647	6	-37.8320619831869	0.7421	0.4718	0.7477	0.7832	0.7446	0.9001	2.39687842112112e-11	2.74734735313954e-10	5.66921144218469e-32
chr10	125777957	125778485	Human_hypo_OD	Human-specific	529	8	-37.8078968094871	0.8018	0.5306	0.8134	0.8463	0.8557	0.9103	4.93393295413027e-14	0.378943588715938	1.82218379983216e-24
chr12	84664347	84664612	Human_hypo_OD	Human-specific	266	5	-37.8056706067879	0.9082	0.2327	0.9408	0.7477	0.934	0.8702	6.58065599107691e-27	0.000206179675125795	7.25410177780186e-43
chr4	99492106	99492594	Human_hypo_OD	Human-specific	489	5	-37.7976656296164	0.9081	0.3875	0.9106	0.9274	0.9062	0.9234	3.77624237206414e-26	0.676785925117848	2.81876940250356e-26
chr2	58108279	58109521	Human_hypo_OD	Human-specific	1243	9	-37.7938136300174	0.8872	0.5269	0.9189	0.7504	0.9156	0.7969	1.27025976447422e-12	0.0688890858668074	1.1422847535124e-25
chr4	45334669	45335482	Human_hypo_OD	Human-specific	814	5	-37.7280348071555	0.9413	0.4796	0.9453	0.7484	0.9496	0.8781	6.23767133161244e-30	4.8199941359984e-06	9.07648168508776e-60
chr5	151078808	151078967	Human_hypo_OD	Human-specific	160	6	-37.7066396979465	0.7919	0.3007	0.8324	0.8243	0.694	0.7033	2.000475136233e-08	0.250187697579823	8.79318487098339e-19
chr9	18478985	18479529	Human_hypo_OD	Human-specific	545	4	-37.6729483996831	0.9201	0.2145	0.9348	0.6562	0.9227	0.5964	2.30321653242075e-16	0.290275312931406	2.10703835724007e-17
chr9	91368573	91368785	Human_hypo_OD	Human-specific	213	8	-37.6692851204236	0.7615	0.2297	0.7862	0.498	0.7894	0.5689	6.90795780565225e-09	0.442257550542315	4.57738305491661e-10
chr2	49167908	49168771	Human_hypo_OD	Human-specific	864	5	-37.658553951313	0.8592	0.6194	0.831	0.9464	0.8844	0.8724	1.52536784815218e-37	1.60460548870007e-08	7.24429839263007e-17
chr14	21509666	21510056	Human_hypo_OD	Human-specific	391	5	-37.6390678785335	0.51	0.2842	0.6248	0.8038	0.9143	0.9048	3.13002913320102e-16	4.0538749846163e-06	2.92491906525952e-07
chr3	66810922	66811302	Human_hypo_OD	Human-specific	381	7	-37.5805968105605	0.9614	0.6585	0.9589	0.8982	0.9619	0.9643	2.05269809275068e-22	3.63676791325971e-06	1.82243645155715e-45
chr10	7987124	7988096	Human_hypo_OD	Human-specific	973	6	-37.548603860974	0.9101	0.4169	0.9567	0.802	0.9451	0.9238	7.00260844226887e-24	5.87852666120872e-09	5.86907907975889e-83
chr10	44542529	44542795	Human_hypo_OD	Human-specific	267	7	-37.4455245114857	0.8845	0.3654	0.8451	0.6412	0.9459	0.8102	6.4808662401013e-21	0.847351289086156	2.95445357607631e-29
chr14	45383898	45384414	Human_hypo_OD	Human-specific	517	5	-37.4186144845123	0.8623	0.3287	0.9358	0.8469	0.9241	0.6991	1.91516592683297e-23	4.657825904158e-05	4.66083802851892e-15
chr3	63436690	63436952	Human_hypo_OD	Human-specific	263	4	-37.4098383796111	0.8974	0.3341	0.9745	0.9525	0.9184	0.7455	1.80292354318673e-20	0.000105233244231751	3.73514432308877e-11
chr2	66664667	66664889	Human_hypo_OD	Human-specific	223	9	-37.3143618323801	0.8273	0.0948	0.6913	0.2262	0.8087	0.3015	4.90745901369422e-07	0.661159779911373	1.01441598477496e-06
chr15	99271148	99271471	Human_hypo_OD	Human-specific	324	5	-37.2844430210808	0.908	0.2396	0.8251	0.6175	0.8874	0.7552	1.36168578754578e-14	0.289963052138741	3.60416704494249e-44
chr13	107335441	107335752	Human_hypo_OD	Human-specific	312	8	-37.2181923448725	0.9138	0.1349	0.9305	0.4178	0.9526	0.8979	7.7527092788039e-08	7.41846183111962e-15	5.42051145124188e-41
chr5	179279482	179279959	Human_hypo_OD	Human-specific	478	7	-37.2155224039364	0.8381	0.3268	0.9202	0.7799	0.9583	0.9405	1.11148370939592e-11	0.000355183979815844	5.13962008621219e-23
chr12	130337548	130338180	Human_hypo_OD	Human-specific	633	6	-37.2038340922099	0.9071	0.4071	0.9298	0.757	0.9218	0.9522	6.99625091526865e-17	9.27089564909937e-13	4.44168644764434e-73
chr7	154120378	154121044	Human_hypo_OD	Human-specific	667	5	-37.1933904011962	0.6767	0.1328	0.6985	0.5222	0.8658	0.5914	1.71768815422287e-17	0.060697742291042	5.47345447377472e-18
chr6	158365700	158365921	Human_hypo_OD	Human-specific	222	6	-37.1839300268002	0.9266	0.4847	0.9238	0.8567	0.9438	0.9056	3.66938754143355e-16	0.486250346178057	4.61310402914509e-23
chr15	77639079	77639733	Human_hypo_OD	Human-specific	655	5	-37.1714105362791	0.9382	0.296	0.9414	0.8036	0.9449	0.6595	3.06703698925981e-19	0.000643909133682487	2.76679786985489e-09
chr7	81794662	81795689	Human_hypo_OD	Human-specific	1028	7	-37.1262386405388	0.8564	0.4895	0.8744	0.7859	0.9096	0.9232	2.71575455744232e-25	5.43578274382877e-07	2.30727359743405e-49
chr6	167526295	167526514	Human_hypo_OD	Human-specific	220	4	-37.1067825571381	0.9185	0.3983	0.9588	0.9309	0.9599	0.887	4.67580617385961e-36	0.145988486646603	1.83815333564695e-19
chr21	32532230	32532755	Human_hypo_OD	Human-specific	526	7	-37.0085871633277	0.3771	0.1259	0.4162	0.4716	0.4104	0.5952	1.28971319936535e-12	0.0164790906904331	6.68014171203284e-21
chr11	119879278	119879450	Human_hypo_OD	Human-specific	173	6	-37.0007472730397	0.9323	0.5486	0.9714	0.956	0.9567	0.9566	2.04343608674023e-10	0.620620870185715	6.61853940690896e-12
chr20	57344989	57345374	Human_hypo_OD	Human-specific	386	4	-36.9707345825839	0.8517	0.3167	0.9297	0.9058	0.9386	0.8623	3.69452959570261e-45	0.00818804768371724	1.3495180714634e-20
chr14	28774475	28775849	Human_hypo_OD	Human-specific	1375	4	-36.9539950057103	0.9153	0.2993	0.9567	0.9125	0.9542	0.914	1.09158790163602e-45	0.176473383052961	1.55324915663293e-96
chr5	6755686	6755869	Human_hypo_OD	Human-specific	184	8	-36.9384437325563	0.8533	0.5559	0.9649	0.9379	0.9643	0.9403	4.34503196367626e-15	0.695693260897383	6.10070772475484e-20
chr12	130850281	130850593	Human_hypo_OD	Human-specific	313	6	-36.9102435199216	0.9548	0.5893	0.9551	0.8734	0.9128	0.9437	1.1416715226519e-13	3.40667664186538e-06	4.76180927319942e-31
chr16	22414302	22414842	Human_hypo_OD	Human-specific	541	8	-36.8727540647884	0.829	0.3799	0.7865	0.5378	0.9602	0.8881	4.02004441338664e-12	0.217938157498854	6.29257219306576e-14
chr7	71092701	71092898	Human_hypo_OD	Human-specific	198	5	-36.8388794282832	0.8775	0.3673	0.861	0.833	0.9471	0.8503	2.21234024065729e-27	0.00675199706875792	4.03308608620197e-19
chr12	54558645	54558801	Human_hypo_OD	Human-specific	157	4	-36.7985301068133	0.918	0.206	0.9164	0.7473	0.8992	0.8153	1.03645138437426e-26	0.0137874766291044	4.9455224274051e-37
chr11	21086738	21087606	Human_hypo_OD	Human-specific	869	4	-36.7979399174922	0.8437	0.2889	0.7955	0.7146	0.9317	0.6938	4.62983197317797e-60	9.93850002573494e-23	5.74955477244128e-30
chr12	69026805	69027378	Human_hypo_OD	Human-specific	574	4	-36.7660041502029	0.8858	0.2364	0.9141	0.8227	0.9294	0.7568	1.34572875464699e-24	0.0350697408572061	2.35115253764991e-25
chr6	35604407	35605263	Human_hypo_OD	Human-specific	857	4	-36.684146987106	0.9397	0.318	0.9591	0.9525	0.9514	0.8451	1.00760147458268e-34	3.76787399811853e-11	1.20943247816616e-29
chr15	55308039	55308652	Human_hypo_OD	Human-specific	614	6	-36.6834281578832	0.8731	0.2714	0.8923	0.6736	0.9364	0.8957	7.21139049709163e-22	5.39639988470206e-09	1.80930383477598e-82
chr1	223526746	223527436	Human_hypo_OD	Human-specific	691	6	-36.6618061026533	0.6707	0.4093	0.5776	0.6447	0.7642	0.9266	3.02834787372586e-19	0.000332056260044676	6.69061737165365e-46
chr3	98427388	98427801	Human_hypo_OD	Human-specific	414	9	-36.6318922495645	0.8561	0.2093	0.7973	0.3697	0.9451	0.7906	8.11502445960953e-12	2.53265784046251e-06	1.86381854079958e-44
chr4	12549755	12550964	Human_hypo_OD	Human-specific	1210	8	-36.6269887858651	0.8995	0.3676	0.8903	0.596	0.8783	0.7589	3.18724238165037e-14	9.55753899720365e-06	3.01803135581713e-17
chr1	21107971	21108338	Human_hypo_OD	Human-specific	368	7	-36.6257205269618	0.7971	0.35	0.841	0.6564	0.8552	0.6158	4.34387100847683e-10	0.0244279456259427	7.70092264670209e-07
chr18	76000609	76000723	Human_hypo_OD	Human-specific	115	6	-36.5124186236115	0.8468	0.3848	0.9444	0.8698	0.9024	0.7485	1.55585479294168e-12	0.299976979238944	2.86160028910508e-08
chr1	205894976	205895122	Human_hypo_OD	Human-specific	147	5	-36.5085372147744	0.9197	0.2765	0.8858	0.6656	0.8613	0.5856	1.3002272417271e-17	0.430436171345296	7.00362690479227e-18
chr2	26818500	26819440	Human_hypo_OD	Human-specific	941	7	-36.4424086672565	0.8564	0.5094	0.8741	0.8404	0.9364	0.9219	4.01676296510012e-33	0.751269870750754	2.84138753667325e-49
chr12	6085881	6086108	Human_hypo_OD	Human-specific	228	5	-36.4386853606821	0.8975	0.3546	0.9552	0.8757	0.9323	0.738	3.83194878396618e-19	0.00108726253144574	8.02033484725987e-09
chr2	110363820	110363969	Human_hypo_OD	Human-specific	150	5	-36.429115086346	0.9603	0.3613	0.944	0.7848	0.9531	0.6576	9.96055678359261e-35	2.7003261970578e-06	1.16962371459376e-11
chr20	51052696	51053201	Human_hypo_OD	Human-specific	506	5	-36.4058062568253	0.9328	0.5475	0.9256	0.8902	0.963	0.8653	1.2345958460349e-27	0.00389451055228538	1.98936279151043e-22
chr22	39034376	39034972	Human_hypo_OD	Human-specific	597	5	-36.3861667965571	0.8766	0.203	0.9412	0.7633	0.9313	0.9054	7.76270810068649e-26	0.000101580039411899	6.03402501716993e-26
chr8	86413598	86414905	Human_hypo_OD	Human-specific	1308	7	-36.3511460135879	0.9402	0.6639	0.9173	0.8153	0.8764	0.8807	1.29188426678383e-17	5.07971845556771e-08	9.17833333366885e-39
chr4	188203936	188204254	Human_hypo_OD	Human-specific	319	6	-36.33098223923	0.8755	0.5182	0.804	0.8206	0.818	0.8234	2.10942707885225e-18	0.697533744710475	8.66214840228796e-15
chr8	61616104	61616400	Human_hypo_OD	Human-specific	297	4	-36.3229155294396	0.9295	0.312	0.8766	0.6577	0.9432	0.8308	8.35615949620793e-32	0.451544511466394	5.51350877086823e-54
chr7	116826413	116827136	Human_hypo_OD	Human-specific	724	6	-36.3090556943543	0.7724	0.52	0.6897	0.6775	0.7362	0.8764	1.79731212393338e-11	0.00132440949191987	1.50055889433762e-62
chr12	78362352	78363596	Human_hypo_OD	Human-specific	1245	5	-36.2761759791694	0.9386	0.4824	0.9557	0.6925	0.899	0.5958	3.16257507265146e-08	0.878261476808574	6.51881789536404e-17
chr12	110470303	110470592	Human_hypo_OD	Human-specific	290	5	-36.2752370650505	0.8811	0.4352	0.9043	0.8667	0.9527	0.9073	5.04571444052139e-28	0.7850479764805	3.75055334955315e-18
chr13	77527815	77528436	Human_hypo_OD	Human-specific	622	5	-36.2646852377455	0.8876	0.2482	0.7842	0.5222	0.8822	0.5843	6.6553059793222e-11	0.0791755217671814	3.78994330087295e-33
chr1	192979884	192980094	Human_hypo_OD	Human-specific	211	4	-36.2288662451699	0.9433	0.5556	0.9563	0.9563	0.9732	0.9726	1.01962358503572e-22	0.579681127080861	3.36399085396377e-14
chr4	154553505	154553741	Human_hypo_OD	Human-specific	237	4	-36.2113697332237	0.8958	0.6213	0.8126	0.9465	0.9413	0.9104	7.38352377693458e-61	1.57499280885041e-05	1.24959490093428e-07
chr11	10532594	10533100	Human_hypo_OD	Human-specific	507	7	-36.1867494648577	0.901	0.413	0.9012	0.8169	0.9312	0.838	9.46543217066821e-20	0.634871110568789	4.09696221834673e-22
chr11	62154736	62155536	Human_hypo_OD	Human-specific	801	7	-36.1630007713622	0.9018	0.4778	0.8974	0.8809	0.9538	0.9314	9.86885059353219e-57	0.805473823904721	2.38377301267699e-50
chr5	131699277	131700224	Human_hypo_OD	Human-specific	948	5	-36.127904136702	0.7758	0.1376	0.6871	0.4095	0.7329	0.4838	1.29439746884532e-29	0.605422891544768	1.52311858921819e-21
chr14	20921057	20921109	Human_hypo_OD	Human-specific	53	4	-36.12171877233	0.9229	0.2962	0.9438	0.9109	0.9378	0.9637	3.06148874693789e-30	0.0321525485206963	3.76867755206368e-46
chr17	222203	222561	Human_hypo_OD	Human-specific	359	5	-36.0820357155903	0.9018	0.3617	0.9348	0.886	0.9424	0.8168	3.27665696502861e-34	6.08583416922005e-10	4.06769838306411e-23
chr11	20698161	20699407	Human_hypo_OD	Human-specific	1247	5	-36.0783981275647	0.8623	0.5717	0.8916	0.8568	0.7464	0.8525	2.40570552582252e-14	1.21461857227995e-07	4.91286209491185e-35
chr3	186174225	186174794	Human_hypo_OD	Human-specific	570	7	-36.0729389916605	0.7888	0.1876	0.7224	0.393	0.7488	0.4111	8.45772680618887e-11	0.41874206820851	5.47523201197142e-09
chr8	36641876	36642442	Human_hypo_OD	Human-specific	567	7	-36.0532041575745	0.9397	0.5906	0.9419	0.8641	0.9398	0.9397	6.89980455537697e-13	0.00133153747379192	3.59583440071771e-20
chr5	39115925	39116265	Human_hypo_OD	Human-specific	341	4	-36.0238486255784	0.8958	0.4584	0.8819	0.7664	0.9649	0.7975	3.70072887778489e-12	0.0599526992644865	8.99773800804018e-06
chr8	68926675	68926846	Human_hypo_OD	Human-specific	172	5	-36.0114691065991	0.8884	0.334	0.9048	0.7848	0.8763	0.8387	6.63155682078998e-32	0.0518600073034531	3.55703652546888e-30
chr5	175936494	175936960	Human_hypo_OD	Human-specific	467	6	-36.003207323473	0.929	0.5709	0.9468	0.93	0.955	0.8833	2.52600849370334e-30	0.000147429595746113	1.00597124542963e-17
chr14	99967507	99967944	Human_hypo_OD	Human-specific	438	6	-35.9920228053112	0.84	0.6609	0.8419	0.9199	0.9408	0.9229	3.53178404652471e-23	1.80981795745601e-06	1.60125885864569e-09
chr22	43322946	43323282	Human_hypo_OD	Human-specific	337	4	-35.9464035259711	0.7703	0.3578	0.804	0.9241	0.9421	0.8839	1.3313858560826e-25	1.62257012440611e-08	3.84695053439377e-15
chr15	73584791	73585811	Human_hypo_OD	Human-specific	1021	6	-35.926316526661	0.894	0.3788	0.8876	0.6689	0.8679	0.6806	2.04912979710245e-19	0.494116975527878	6.28218513304683e-41
chr16	9906786	9906945	Human_hypo_OD	Human-specific	160	5	-35.9166376073777	0.5865	0.3217	0.6015	0.7768	0.6398	0.8593	4.24061181731132e-12	0.419093832561807	3.47502891467037e-14
chr13	27565946	27566502	Human_hypo_OD	Human-specific	557	5	-35.9103926633296	0.9135	0.146	0.9262	0.6966	0.9469	0.9232	3.19528710541045e-21	1.11095921212189e-10	5.84322806605644e-79
chr17	10189352	10190732	Human_hypo_OD	Human-specific	1381	6	-35.8863610558069	0.8191	0.5074	0.6317	0.7634	0.9079	0.8785	3.20157718941151e-07	0.00617177932786468	2.95870254321917e-21
chr17	39106398	39106620	Human_hypo_OD	Human-specific	223	5	-35.8756326282365	0.9065	0.5785	0.9574	0.9536	0.9592	0.8676	1.26526723745046e-32	5.41868586061486e-05	6.26799239626161e-08
chr16	76314336	76315371	Human_hypo_OD	Human-specific	1036	7	-35.8755472327932	0.6451	0.4109	0.7463	0.8062	0.801	0.9251	1.53764351662007e-07	0.0265285933531077	3.08770069532084e-17
chr4	43729285	43729549	Human_hypo_OD	Human-specific	265	4	-35.8722764386759	0.9324	0.262	0.9543	0.8407	0.9764	0.9675	5.73471888098854e-23	0.00162039372380137	1.39409268322708e-30
chr2	104046926	104047609	Human_hypo_OD	Human-specific	684	4	-35.8501820287008	0.9189	0.6119	0.9595	0.9366	0.9279	0.8597	1.64432696669315e-37	0.0484536003880467	9.7463302698748e-25
chr2	3264875	3265083	Human_hypo_OD	Human-specific	209	6	-35.8395605912872	0.8635	0.2955	0.8879	0.6981	0.9049	0.5444	9.4427764133896e-29	2.11155366037938e-06	6.8073762356788e-10
chr3	32452489	32452761	Human_hypo_OD	Human-specific	273	6	-35.8377524914698	0.9167	0.1206	0.9197	0.4955	0.9312	0.3462	4.31023787705549e-12	0.00288954194811236	1.54944602470025e-05
chr15	26091812	26092660	Human_hypo_OD	Human-specific	849	6	-35.8293334246351	0.9	0.6797	0.9099	0.8801	0.9562	0.9177	8.2855085081966e-14	0.103748276317692	4.07796042312238e-11
chr6	162256769	162256951	Human_hypo_OD	Human-specific	183	4	-35.8164825122511	0.6286	0.2061	0.6888	0.7481	0.3857	0.7261	2.2884086938686e-19	1.12026475955394e-05	2.00846879261852e-66
chr5	9523266	9523662	Human_hypo_OD	Human-specific	397	4	-35.8153100658093	0.8599	0.286	0.9336	0.8908	0.7885	0.6088	5.81445895228644e-38	2.41640649344522e-05	7.60104566079667e-23
chr14	32926824	32927716	Human_hypo_OD	Human-specific	893	5	-35.7998271421653	0.9003	0.4969	0.8941	0.9116	0.8921	0.8855	2.48864121153728e-52	0.0126573254662777	3.29347654448256e-30
chr10	127202085	127202216	Human_hypo_OD	Human-specific	132	6	-35.7694683606371	0.8764	0.3338	0.9426	0.7727	0.9583	0.9397	4.72817625639079e-17	4.59564489414975e-05	5.96709260789073e-34
chr8	4703074	4703358	Human_hypo_OD	Human-specific	285	6	-35.7648589578508	0.9218	0.3895	0.9089	0.7402	0.91	0.913	2.05917936202426e-21	2.49257778916627e-13	8.28657911022516e-47
chr1	45005039	45005933	Human_hypo_OD	Human-specific	895	7	-35.7621643778349	0.9309	0.4234	0.9467	0.7183	0.9421	0.7071	2.75224052482142e-11	0.931658407731797	3.99137277130912e-13
chr1	3143451	3143682	Human_hypo_OD	Human-specific	232	8	-35.6998633372078	0.8644	0.3854	0.8711	0.7431	0.8437	0.6825	2.19809537389216e-08	0.993689167759019	3.60247935216944e-14
chr10	17715174	17715673	Human_hypo_OD	Human-specific	500	7	-35.696939575543	0.9304	0.658	0.958	0.9079	0.9377	0.886	2.74841244484592e-14	0.521427957491948	9.91678539659201e-11
chr5	16735780	16736346	Human_hypo_OD	Human-specific	567	8	-35.6865591472498	0.7431	0.0645	0.6041	0.2194	0.912	0.3775	5.10646182059832e-21	8.72841164210919e-05	2.87078659451374e-07
chr4	188468462	188468954	Human_hypo_OD	Human-specific	493	7	-35.6764038323423	0.8763	0.2382	0.9076	0.5825	0.8093	0.4129	1.01774082032531e-13	0.0284547380111769	7.23416301196344e-07
chr4	152121465	152122019	Human_hypo_OD	Human-specific	555	5	-35.6404689566726	0.9447	0.6921	0.9468	0.9413	0.9699	0.8821	6.50983376829457e-34	5.10239230495692e-10	7.64464436877151e-12
chr13	112752738	112753149	Human_hypo_OD	Human-specific	412	6	-35.6255961609308	0.8391	0.5616	0.847	0.924	0.8377	0.8408	4.64866289479909e-35	0.0432095844916848	4.80709494513509e-26
chr10	1243356	1243603	Human_hypo_OD	Human-specific	248	4	-35.6226880553485	0.8256	0.2401	0.9237	0.828	0.9205	0.8699	1.9148023511264e-38	0.179086269081556	7.03076368079008e-47
chr7	83592531	83592584	Human_hypo_OD	Human-specific	54	5	-35.6173368294258	0.939	0.5226	0.9624	0.9405	0.9701	0.96	7.75908823740845e-18	0.305087891042497	1.75282722756397e-17
chr5	74670074	74670404	Human_hypo_OD	Human-specific	331	7	-35.5857041350515	0.8913	0.4646	0.9561	0.7925	0.953	0.8411	1.7236820780355e-09	0.103687586948942	1.49924174858493e-19
chr2	195667474	195668358	Human_hypo_OD	Human-specific	885	6	-35.5418497152317	0.7572	0.4126	0.9337	0.8817	0.962	0.8566	4.25088807739476e-18	0.0103691809052913	1.070284727822e-14
chr10	70980199	70980577	Human_hypo_OD	Human-specific	379	8	-35.4641521339938	0.7773	0.478	0.9086	0.8487	0.9668	0.8547	1.17927706395096e-05	0.00791222207914477	0.00731556231472905
chr5	38468817	38469007	Human_hypo_OD	Human-specific	191	4	-35.4630066020448	0.9104	0.1952	0.8848	0.8674	0.9681	0.879	1.50100822999128e-19	0.235032386401019	1.79765264702289e-28
chr3	8972737	8973540	Human_hypo_OD	Human-specific	804	4	-35.4509423409237	0.8034	0.319	0.9674	0.9428	0.9635	0.8547	1.57400925928308e-36	5.41482835575295e-08	4.6100595356066e-12
chr4	146749036	146749305	Human_hypo_OD	Human-specific	270	7	-35.4152173288572	0.9213	0.51	0.8944	0.8611	0.963	0.8542	4.46728335672787e-07	0.000319297046264794	7.44235266887889e-05
chr5	65264945	65266491	Human_hypo_OD	Human-specific	1547	7	-35.4139302056823	0.8525	0.3668	0.9255	0.7188	0.9356	0.8465	2.19262525863607e-10	0.9720654462373	5.37253771193578e-16
chr16	69832831	69833224	Human_hypo_OD	Human-specific	394	7	-35.4089920432251	0.8897	0.3355	0.8962	0.7011	0.926	0.6626	6.78856417688087e-18	0.178120588189113	1.4403376456848e-16
chr2	237542396	237542556	Human_hypo_OD	Human-specific	161	5	-35.3959760652559	0.9418	0.5038	0.9363	0.9513	0.9774	0.9674	7.79555270314577e-27	0.752614867841749	2.35592543744434e-40
chr9	6955559	6955641	Human_hypo_OD	Human-specific	83	5	-35.3771459446045	0.5841	0.0523	0.6876	0.52	0.7814	0.3931	1.74071183464057e-15	0.000407091306902653	3.02562348034561e-05
chr8	126204966	126205489	Human_hypo_OD	Human-specific	524	5	-35.373137391427	0.928	0.6042	0.9569	0.9262	0.9634	0.9637	4.36035086745598e-20	0.0891896151424386	9.64417012408842e-37
chr17	70137556	70137750	Human_hypo_OD	Human-specific	195	6	-35.3581037677519	0.9375	0.2295	0.9608	0.736	0.9564	0.955	1.40057886781695e-16	4.74011216979721e-07	2.77890452640253e-63
chr13	43158645	43159522	Human_hypo_OD	Human-specific	878	6	-35.3572449401672	0.8623	0.4243	0.9128	0.787	0.9404	0.8744	3.86191810001704e-20	0.0114754270582391	1.09312724899707e-32
chr6	170845164	170845919	Human_hypo_OD	Human-specific	756	5	-35.3542319923857	0.8121	0.3733	0.8518	0.7179	0.8989	0.9039	8.55765241450234e-33	0.00166686591503307	6.93878305403665e-36
chr16	13195934	13196665	Human_hypo_OD	Human-specific	732	6	-35.3186142079483	0.8422	0.3842	0.8422	0.6117	0.8692	0.8233	5.09804939195009e-09	1.97979847881301e-09	1.37841805306255e-23
chr1	42029238	42029492	Human_hypo_OD	Human-specific	255	8	-35.3081932571001	0.9447	0.6268	0.9226	0.9208	0.9346	0.9358	1.48532542267228e-05	0.783112905739853	2.48151123474056e-07
chr2	95775080	95775239	Human_hypo_OD	Human-specific	160	5	-35.3073878171283	0.6639	0.4165	0.7585	0.8422	0.8222	0.895	2.95450493449235e-20	0.941261214572997	3.8360046808344e-18
chr6	170574225	170574657	Human_hypo_OD	Human-specific	433	4	-35.3024261558334	0.8361	0.239	0.9258	0.8542	0.8198	0.8625	4.41518356182474e-18	0.000108568649294636	5.01235068479941e-38
chr7	51584768	51585600	Human_hypo_OD	Human-specific	833	5	-35.3015973538206	0.8801	0.2575	0.937	0.6557	0.9288	0.5586	2.59035084011986e-12	0.0809653758078486	9.40130125214756e-08
chr14	101905939	101906064	Human_hypo_OD	Human-specific	126	4	-35.2980431539288	0.9132	0.2103	0.934	0.8611	0.9522	0.9361	2.41622436705801e-46	0.00790892002010669	5.00732849921131e-78
