chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr3	15978049	15978235	Human_hyper_OD	Human-specific	187	6	30.5879813566487	0.1416	0.8348	0.1032	0.4546	0.1348	0.3351	8.22020858966492e-11	0.000242073706933312	2.42154143072348e-32
chr3	124103021	124104055	Human_hyper_OD	Human-specific	1035	5	30.3278903738652	0.2143	0.6511	0.165	0.3588	0.1151	0.318	2.13449341610128e-06	0.755900643911565	3.93650395388522e-08
chr16	13910969	13911543	Human_hyper_OD	Human-specific	575	5	30.3149757086422	0.3621	0.7853	0.3976	0.4075	0.3433	0.3142	3.53742315395538e-20	0.278748466631362	2.89571813908185e-43
chr10	65302753	65304634	Human_hyper_OD	Human-specific	1882	8	29.9494499111537	0.5844	0.8022	0.64	0.6302	0.5956	0.4878	3.85044154069016e-11	0.000126492473967919	4.2809617988192e-78
chr7	110733208	110734037	Human_hyper_OD	Human-specific	830	7	29.863077231288	0.1111	0.5502	0.0712	0.2346	0.0524	0.0622	5.95984993170491e-05	4.08930110165336e-09	9.85028150716586e-24
chr20	60963814	60964538	Human_hyper_OD	Human-specific	725	6	29.5674802173442	0.3935	0.8293	0.5621	0.6247	0.5926	0.7057	5.09378386316733e-23	0.374135518922808	1.06929893886364e-27
chr9	37652014	37652122	Human_hyper_OD	Human-specific	109	5	29.5666048756018	0.1658	0.8048	0.2354	0.5459	0.1643	0.6247	2.69481621308784e-16	7.49944657075742e-05	7.02376431946683e-07
chr20	51365169	51365660	Human_hyper_OD	Human-specific	492	7	29.55768624313	0.3167	0.568	0.3194	0.3278	0.3675	0.4259	4.06274446190202e-07	0.273699260458743	3.57590600846654e-05
chr13	88327174	88327845	Human_hyper_OD	Human-specific	672	5	29.5398759360753	0.2748	0.6406	0.239	0.3092	0.1553	0.2023	7.50823373822132e-07	0.487841035677848	1.5722923714763e-09
chr1	36182797	36183586	Human_hyper_OD	Human-specific	790	7	29.3256606798403	0.0592	0.6204	0.0143	0.2316	0.0951	0.4253	9.61922277212439e-08	0.649662382135046	6.2851593987036e-11
chr4	3239480	3239722	Human_hyper_OD	Human-specific	243	7	29.3073181683544	0.2711	0.8031	0.4371	0.6429	0.0772	0.3114	9.09901360125178e-12	0.189706738802713	3.32761914621981e-09
chr16	75183231	75183374	Human_hyper_OD	Human-specific	144	7	29.0958814935331	0.0365	0.3885	0.0255	0.1055	0.0243	0.0489	5.29561659015813e-16	0.00130694461822822	1.38504461578424e-33
chr8	6620847	6621274	Human_hyper_OD	Human-specific	428	5	28.9845952061857	0.5251	0.7568	0.6383	0.58	0.6434	0.4314	2.33717230873263e-10	0.00438066758211511	1.27422829015066e-17
chr5	113739169	113739817	Human_hyper_OD	Human-specific	649	7	28.7315051247571	0.3197	0.7134	0.2973	0.493	0.4076	0.2558	5.79218420455774e-10	4.75137513521342e-14	9.27493457329384e-40
chr1	38510105	38510182	Human_hyper_OD	Human-specific	78	8	28.6258886348426	0.0764	0.337	0.1318	0.1808	0.1121	0.2368	4.51171820046454e-06	0.112695716177365	6.32804738054718e-05
chr3	107647300	107647487	Human_hyper_OD	Human-specific	188	6	28.5731111443827	0.2066	0.7293	0.1455	0.3663	0.1134	0.3027	1.26566980716944e-07	0.0899480651269439	5.46455747193952e-17
chr1	47070278	47070665	Human_hyper_OD	Human-specific	388	4	28.3339884506486	0.4578	0.6971	0.2502	0.1239	0.3137	0.1407	1.95514116758911e-24	0.760843052748706	1.29222340489566e-24
chr4	184908180	184908404	Human_hyper_OD	Human-specific	225	9	28.1812469495439	0.1523	0.7293	0.0906	0.4638	0.0937	0.3186	5.53925813549943e-07	0.00377975912855939	1.25772571243999e-16
chr19	39831555	39831748	Human_hyper_OD	Human-specific	194	5	27.9614325591583	0.1341	0.5374	0.0102	0.0549	0.2013	0.1586	7.17105962403827e-17	3.97341755039214e-06	1.02336224888767e-45
chr4	151045396	151046259	Human_hyper_OD	Human-specific	864	5	27.71777162895	0.2134	0.6346	0.2978	0.3407	0.3474	0.4606	5.61950443604863e-33	0.0968487838432463	7.73984859364032e-26
chr8	64883803	64884433	Human_hyper_OD	Human-specific	631	7	27.706411640867	0.4772	0.6686	0.5519	0.5589	0.5066	0.3651	0.000313677292722741	2.86406810176693e-07	1.55714663462609e-24
chr14	91130169	91130522	Human_hyper_OD	Human-specific	354	5	27.4148120767883	0.2837	0.5607	0.1243	0.0914	0.1094	0.1673	4.14183126670783e-07	0.13431731815945	3.925482641939e-07
chr3	18397179	18397804	Human_hyper_OD	Human-specific	626	5	27.2776622842589	0.5344	0.8255	0.4403	0.4707	0.5753	0.4336	7.74400065610464e-08	0.000581359356514535	4.73493222900294e-28
chr8	35398609	35398800	Human_hyper_OD	Human-specific	192	6	27.0632635517075	0.5203	0.9037	0.6347	0.7756	0.4312	0.3451	5.29943980006337e-09	9.93642674926644e-08	3.01455692656857e-35
chr4	99851003	99851115	Human_hyper_OD	Human-specific	113	7	26.9714423995987	0.0646	0.2576	0.0038	0.0036	0.0164	0.0408	4.77876279594747e-09	0.0466030951328477	1.03224350314731e-05
chr13	114107411	114108317	Human_hyper_OD	Human-specific	907	6	26.919796654074	0.3953	0.7017	0.5049	0.5867	0.5731	0.3262	1.65153484080499e-05	1.27004988917609e-12	5.08632402801767e-41
chr2	12249743	12250443	Human_hyper_OD	Human-specific	701	5	26.7880817302467	0.4379	0.59	0.4305	0.3209	0.4644	0.427	2.14466148740867e-11	0.0106959578218385	6.9947416155351e-09
chr18	20668215	20668496	Human_hyper_OD	Human-specific	282	5	26.6706231409805	0.4527	0.8632	0.3151	0.406	0.4467	0.0405	2.5584507036998e-09	6.64940049225168e-24	3.61184777753942e-73
chr1	37050173	37050229	Human_hyper_OD	Human-specific	57	5	26.5453353172685	0.1972	0.6143	0.2291	0.2886	0.0411	0.0177	2.05837690999042e-06	0.0120191251539514	4.07709096175218e-15
chr8	18613341	18613609	Human_hyper_OD	Human-specific	269	7	26.5278599487708	0.3561	0.8391	0.4058	0.6719	0.1384	0.0791	0.000487864414478044	9.56467860198254e-08	7.0203672828139e-29
chr2	180420796	180421332	Human_hyper_OD	Human-specific	537	6	26.4825448871193	0.4551	0.8485	0.5543	0.7285	0.5384	0.4968	1.3967920917814e-06	4.74519622924416e-07	6.20531928189553e-29
chr3	143316491	143316827	Human_hyper_OD	Human-specific	337	5	26.1228436938436	0.2873	0.8898	0.3141	0.6333	0.0902	0.1499	6.17010396027001e-16	7.99803431952654e-06	1.44120004787533e-33
chr16	49735575	49736140	Human_hyper_OD	Human-specific	566	5	26.0594333379885	0.4253	0.7867	0.5557	0.6052	0.3668	0.4976	1.06949158952701e-08	0.26727357524692	1.4043083842093e-06
chr6	107281296	107281608	Human_hyper_OD	Human-specific	313	4	26.0590911689895	0.3737	0.8719	0.257	0.3938	0.482	0.6217	7.70371799301499e-13	0.888815134410044	1.27613140779829e-19
chr18	70208700	70208896	Human_hyper_OD	Human-specific	197	6	26.038938225457	0.2712	0.6114	0.3113	0.3668	0.2036	0.3287	3.47861589074274e-06	0.241594978970026	9.1410996827115e-05
chr2	222345159	222345883	Human_hyper_OD	Human-specific	725	6	26.0170918892085	0.5324	0.9288	0.6154	0.8203	0.647	0.459	4.2710995818393e-08	5.4576984999757e-23	1.9842424930082e-117
chr8	8178019	8178598	Human_hyper_OD	Human-specific	580	5	25.8855059470478	0.697	0.9263	0.7486	0.7315	0.2122	0.2205	5.40144657802045e-11	0.55840387902729	9.92560027652662e-15
chr5	107214858	107215259	Human_hyper_OD	Human-specific	402	6	25.7857100733021	0.3871	0.9182	0.3554	0.6987	0.2947	0.6828	1.42009928417621e-07	0.568671569990127	4.60995591216308e-07
chr6	92364563	92364756	Human_hyper_OD	Human-specific	194	4	25.6199903776735	0.185	0.7061	0.2951	0.4253	0.4494	0.4985	3.05114042506764e-14	0.0438146969281112	3.39187111007998e-42
chr5	119801989	119802664	Human_hyper_OD	Human-specific	676	6	25.5891432325284	0.2077	0.7476	0.3058	0.6335	0.2148	0.6521	1.99276058765415e-05	0.0947472326310769	0.0269864544157354
chr2	9125026	9125554	Human_hyper_OD	Human-specific	529	6	25.5303864613272	0.4121	0.5855	0.3825	0.301	0.3229	0.2841	4.16565671947484e-07	0.125809801289534	0.000206544063982194
chr15	65822255	65822356	Human_hyper_OD	Human-specific	102	5	25.5097517180568	0.3544	0.5963	0.3786	0.4025	0.2713	0.2338	9.79231659281847e-06	0.313341115039534	1.52054722263675e-08
chr6	9139337	9139775	Human_hyper_OD	Human-specific	439	4	25.4773389465007	0.3843	0.6825	0.4982	0.4708	0.4266	0.2723	3.75066321087624e-09	0.00412542241446447	3.86084621543249e-25
chr13	111908672	111908938	Human_hyper_OD	Human-specific	267	5	25.440891844097	0.4706	0.9526	0.6239	0.6924	0.8517	0.5506	2.65244218975254e-30	4.4362237502341e-13	2.6742164679091e-116
chr18	44256237	44256337	Human_hyper_OD	Human-specific	101	5	25.3287925598876	0.4846	0.8458	0.6095	0.6224	0.5061	0.4083	3.66208672127534e-15	0.00662154554759482	9.67285809489438e-31
chr22	36236078	36236760	Human_hyper_OD	Human-specific	683	6	25.2760915918033	0.0461	0.3551	0.0186	0.0949	0.012	0.1502	4.3919634947057e-06	0.0609603012839408	0.0111269440366332
chr6	124323336	124324257	Human_hyper_OD	Human-specific	922	5	25.1309837431344	0.4529	0.7826	0.444	0.432	0.2052	0.2296	1.15137515956912e-10	0.827146617971597	2.8706493565628e-15
chr4	114068038	114068471	Human_hyper_OD	Human-specific	434	5	24.9007860536313	0.4611	0.7889	0.4541	0.422	0.2118	0.2935	1.77777012028302e-09	0.0605126426386946	2.96175437557343e-06
chr6	132811540	132811784	Human_hyper_OD	Human-specific	245	5	24.7791375590972	0.2666	0.8264	0.2556	0.5642	0.4681	0.585	5.80826449628995e-08	0.00125836816189432	1.16551025800938e-22
chr4	46958544	46958701	Human_hyper_OD	Human-specific	158	4	24.7359807980223	0.1393	0.6256	0.1136	0.222	0.4451	0.1905	4.46805624014639e-10	1.08136586510089e-13	1.34816080290353e-52
chr22	44192194	44192562	Human_hyper_OD	Human-specific	369	5	24.6718489467149	0.1041	0.6497	0.1959	0.4482	0.1044	0.064	1.97163562004074e-11	1.25532782540791e-20	4.87102423884672e-96
chr4	186646063	186647322	Human_hyper_OD	Human-specific	1260	5	24.6345140397306	0.7696	0.9315	0.7756	0.7878	0.8228	0.8503	3.90363843436811e-13	0.0959801787390996	6.3359706601595e-18
chr4	128554477	128554741	Human_hyper_OD	Human-specific	265	5	24.6240659297791	0.0386	0.2691	0.0186	0.0425	0.0215	0.0696	5.18444991616391e-09	0.65189688449499	1.22487881369309e-07
chr5	141393332	141393597	Human_hyper_OD	Human-specific	266	6	24.6240272697747	0.5061	0.8033	0.6001	0.6164	0.5078	0.6153	1.30137535549308e-07	0.281779591995901	0.000139558699111203
chr21	39107300	39107408	Human_hyper_OD	Human-specific	109	5	24.6130781019508	0.5091	0.8539	0.3699	0.4092	0.3799	0.2786	1.76314673658283e-10	0.048426585634035	9.85852606357462e-16
chr6	136152365	136152587	Human_hyper_OD	Human-specific	223	4	24.5024059665181	0.2206	0.6575	0.2491	0.3369	0.2572	0.3858	5.50817200686967e-15	0.71058060316722	3.84595976579193e-10
chr3	40138419	40138670	Human_hyper_OD	Human-specific	252	4	24.3983771668237	0.2369	0.4035	0.2845	0.1645	0.116	0.0578	0.000131675616306194	0.716304483522584	1.55200403036411e-08
chr20	62418967	62419037	Human_hyper_OD	Human-specific	71	6	24.3243522308355	0.4433	0.89	0.4676	0.6022	0.5028	0.6077	4.72879450922187e-06	0.338218053660442	4.73334112185632e-14
chr9	74129843	74130198	Human_hyper_OD	Human-specific	356	5	24.2260081068257	0.3352	0.7544	0.4779	0.5589	0.3732	0.5577	1.6609771542521e-10	0.158760904276643	4.69726418980809e-08
chr11	133887882	133888302	Human_hyper_OD	Human-specific	421	5	24.2234507603763	0.3215	0.8788	0.3899	0.5493	0.458	0.5719	5.47001329719176e-10	0.124209332058321	3.65382192377748e-20
chr8	28592605	28592791	Human_hyper_OD	Human-specific	187	6	24.0410889095171	0.1661	0.7859	0.2729	0.6528	0.2148	0.6436	3.45018762248231e-08	0.158427721234781	4.29020025316337e-07
chr6	110497491	110499183	Human_hyper_OD	Human-specific	1693	6	24.0347050432165	0.309	0.7256	0.3234	0.5471	0.2129	0.2815	0.000682909506514735	0.00297406310746302	1.41575058797986e-18
chr4	594869	595164	Human_hyper_OD	Human-specific	296	5	23.9292173710226	0.3444	0.8461	0.4518	0.6605	0.5082	0.6403	5.51866578488134e-10	0.130289187279351	7.12717589016743e-24
chr18	38806248	38807389	Human_hyper_OD	Human-specific	1142	7	23.8520006447409	0.7013	0.8797	0.5749	0.5935	0.4781	0.5752	1.567662961225e-06	0.0789685153216605	8.68415969556482e-06
chr15	26937995	26940118	Human_hyper_OD	Human-specific	2124	4	23.8179960980843	0.8007	0.9224	0.7158	0.6664	0.6858	0.7119	8.94657896091365e-18	0.00683164898001011	0.0024734259533746
chr10	65519923	65520631	Human_hyper_OD	Human-specific	709	5	23.7387854274399	0.3598	0.8248	0.4353	0.6438	0.2942	0.5716	2.88563883140384e-09	0.119459814749314	8.93607484126987e-08
chr14	91820651	91820898	Human_hyper_OD	Human-specific	248	5	23.6518164322396	0.3625	0.7546	0.4788	0.5319	0.1795	0.3355	8.24502052677041e-11	0.0946351161757164	2.42557760914254e-07
chr6	33807881	33808035	Human_hyper_OD	Human-specific	155	4	23.6139173989764	0.5384	0.7688	0.2313	0.0704	0.1211	0.0132	9.3244143351865e-12	0.801546818342667	2.35162514871205e-12
chr13	98082992	98083351	Human_hyper_OD	Human-specific	360	4	23.3715516623132	0.201	0.6938	0.1141	0.2887	0.3617	0.142	1.6571225916481e-11	2.99417497848915e-27	2.02205145638992e-72
chr5	168445589	168445767	Human_hyper_OD	Human-specific	179	5	22.9709739195584	0.4282	0.9449	0.3994	0.704	0.3993	0.5322	6.47319694029518e-06	0.0479973572749079	1.59803593641791e-16
chr4	140461975	140462237	Human_hyper_OD	Human-specific	263	5	22.5443486343262	0.7245	0.9096	0.7605	0.7284	0.6309	0.5126	2.91359627396143e-10	0.156029622646962	1.93062070372657e-18
chr5	173534657	173534883	Human_hyper_OD	Human-specific	227	6	22.4641255998725	0.5083	0.8515	0.5	0.6316	0.317	0.2568	1.33211184121729e-05	0.00147897210450071	4.50130031626516e-20
chr14	100851573	100851839	Human_hyper_OD	Human-specific	267	4	22.3872422086761	0.1799	0.4564	0.068	0.1165	0.0377	0.028	1.344153616794e-07	0.000124962504555481	1.17880577878922e-26
chr10	115805921	115806182	Human_hyper_OD	Human-specific	262	7	22.3345054111062	0.2302	0.5883	0.2403	0.3901	0.1356	0.1834	0.00612409169536624	0.0297582316219565	1.46168955275107e-10
chr14	61122940	61123006	Human_hyper_OD	Human-specific	67	4	22.1793024939058	0.1493	0.7905	0.1187	0.3742	0.092	0.4229	2.80608485209875e-13	0.0767959235784352	1.41234709452091e-09
chr7	50725080	50725224	Human_hyper_OD	Human-specific	145	5	22.1468399679627	0.1398	0.3755	0.1117	0.1277	0.0494	0.0708	1.51005424207694e-05	0.41286365116067	6.28476883997e-05
chr8	106154611	106155085	Human_hyper_OD	Human-specific	475	5	22.0593258560388	0.2276	0.5057	0.3192	0.3398	0.3714	0.1768	4.24970837417409e-05	4.28011887970357e-05	5.88344774895371e-22
chr5	76545743	76545874	Human_hyper_OD	Human-specific	132	4	22.0305316231289	0.2547	0.8943	0.2969	0.6686	0.3693	0.3402	9.08679981995895e-12	6.81565339554023e-14	3.98017626797406e-78
chr2	3197412	3197729	Human_hyper_OD	Human-specific	318	4	21.9449802580976	0.3557	0.8988	0.4992	0.706	0.3173	0.561	1.37197904596593e-13	0.5147881844857	2.82719062602407e-19
chr5	2537483	2537634	Human_hyper_OD	Human-specific	152	5	21.938294663441	0.2188	0.5397	0.1274	0.1396	0.3853	0.3136	2.67311528155321e-10	0.143926938102721	3.48538254964193e-16
chr18	29824710	29825197	Human_hyper_OD	Human-specific	488	5	21.9265362440186	0.4964	0.8275	0.5841	0.7115	0.5057	0.4424	2.0211691469401e-08	1.19618062353791e-08	1.00404355339525e-45
chr2	2838207	2838478	Human_hyper_OD	Human-specific	272	5	21.901885538076	0.3448	0.9322	0.3244	0.7391	0.454	0.7537	4.47464893576808e-06	0.0972466838195068	6.26294816321024e-12
chr13	105300755	105300993	Human_hyper_OD	Human-specific	239	4	21.7669297061667	0.3894	0.7757	0.0298	0.063	0.2998	0.1795	3.42500133511911e-09	0.00216776382371422	2.57644875128271e-29
chr12	100660132	100660192	Human_hyper_OD	Human-specific	61	4	21.7240464219376	0.3546	0.7143	0.1089	0.1	0.2913	0.1743	5.01531737577594e-09	0.112848526455395	3.35571110972148e-17
chr14	86079981	86080447	Human_hyper_OD	Human-specific	467	4	21.6952118166014	0.6408	0.8938	0.5291	0.5358	0.5428	0.6649	4.16333126171265e-13	0.0014218329874575	1.75660117911075e-05
chr19	56905337	56905480	Human_hyper_OD	Human-specific	144	6	21.6420662200872	0.0901	0.3375	0.0307	0.0617	0.0071	0.0116	0.00187453048595058	0.00769093257432569	3.32915764261243e-12
chr1	55350823	55351739	Human_hyper_OD	Human-specific	917	5	21.6356207816049	0.3994	0.6676	0.4469	0.4252	0.2002	0.3031	7.11665160553494e-08	0.00506214448335324	0.00371892472631505
chr17	37050859	37051093	Human_hyper_OD	Human-specific	235	4	21.5686026456533	0.6377	0.8907	0.5309	0.4543	0.766	0.6259	9.27671090081999e-10	0.000986507818729161	6.46617691265887e-33
chr11	61212762	61213274	Human_hyper_OD	Human-specific	513	4	21.5227018435434	0.3577	0.7918	0.385	0.4717	0.3351	0.5245	2.53048159377476e-25	0.00093446410253199	9.7234872172661e-19
chr10	75863791	75863980	Human_hyper_OD	Human-specific	190	5	21.4766430311988	0.5774	0.7082	0.5798	0.4973	0.5837	0.5423	4.2336038035735e-05	0.429195174819933	0.000348570654552204
chr12	71995067	71996640	Human_hyper_OD	Human-specific	1574	5	21.2972066570755	0.689	0.8932	0.6644	0.7468	0.5906	0.7192	6.23959149478609e-05	0.988068646143267	1.52389504892565e-08
chr15	51471312	51471995	Human_hyper_OD	Human-specific	684	4	21.1788448925955	0.762	0.9452	0.7423	0.7026	0.6001	0.7173	3.28288198814868e-12	0.000989845308131972	1.22671367139399e-05
chr19	49342206	49342328	Human_hyper_OD	Human-specific	123	4	20.9380708099486	0.4843	0.8269	0.4995	0.4724	0.174	0.1554	2.56750521690795e-09	0.769569352321961	9.0376408791656e-11
chr13	72098987	72099077	Human_hyper_OD	Human-specific	91	6	20.8182025912897	0.4337	0.8595	0.4896	0.7104	0.5297	0.4443	0.000389487348386986	9.32965664322623e-08	2.54537113239354e-26
chr7	134056248	134056540	Human_hyper_OD	Human-specific	293	4	20.7882968607972	0.6372	0.8681	0.6238	0.6307	0.6239	0.7374	5.29107140844816e-13	0.00061723694671616	0.000109972534697129
chr1	88968535	88969095	Human_hyper_OD	Human-specific	561	4	20.7688292639209	0.4151	0.8763	0.3781	0.5781	0.2695	0.5935	3.01010399172905e-07	0.0618915419625954	1.26197188615534e-06
chr3	123949970	123950237	Human_hyper_OD	Human-specific	268	4	20.7474058877891	0.5137	0.78	0.6148	0.5847	0.6136	0.5513	3.18324358894978e-08	0.653936229506181	7.55384747599879e-15
chr16	79623272	79623374	Human_hyper_OD	Human-specific	103	5	20.6121129106081	0.2449	0.4163	0.1835	0.1382	0.2051	0.1162	1.90284248473711e-08	0.162837633347782	6.52937104635277e-15
chr18	42371584	42371741	Human_hyper_OD	Human-specific	158	5	20.5906701822542	0.3124	0.9162	0.263	0.6183	0.1281	0.3357	2.1225858284251e-06	0.149857334260607	7.39936743777026e-12
chr17	60877803	60878166	Human_hyper_OD	Human-specific	364	5	20.5664486005362	0.4594	0.8745	0.4958	0.6206	0.4698	0.4871	7.8452513361538e-10	0.0366038994359694	1.18916655096925e-28
chr9	15249245	15249646	Human_hyper_OD	Human-specific	402	4	20.5413619161301	0.1119	0.7659	0.1274	0.4396	0.0569	0.4727	2.08103852228311e-11	0.012891001803457	7.224257460393e-06
chr2	172751316	172751465	Human_hyper_OD	Human-specific	150	5	20.4029861789698	0.338	0.7067	0.4511	0.5832	0.3215	0.564	3.05298884128443e-07	0.0199822163439757	9.4440943399199e-05
chr3	117175614	117175848	Human_hyper_OD	Human-specific	235	4	20.3426594211746	0.6692	0.8453	0.4691	0.4366	0.4532	0.4087	0.000994428432331723	0.443464410545062	7.30715560854777e-07
chr2	171574501	171574664	Human_hyper_OD	Human-specific	164	4	20.2845285324364	0.3759	0.7902	0.3792	0.4212	0.3163	0.3528	2.02949920213395e-13	0.873242996129369	1.01139680785823e-13
chr8	105373472	105373693	Human_hyper_OD	Human-specific	222	4	20.2412410185613	0.1086	0.378	0.1386	0.2484	0.0648	0.1741	8.60943469727992e-05	0.292876226560402	0.0117115881537063
chr20	62268763	62268932	Human_hyper_OD	Human-specific	170	4	20.2272355634804	0.3413	0.7487	0.299	0.3362	0.5338	0.1371	4.22172080945375e-06	1.56727085743386e-10	1.10686499438918e-57
chr6	3344025	3344237	Human_hyper_OD	Human-specific	213	4	20.1960383306547	0.6006	0.8139	0.7089	0.6435	0.5923	0.6497	2.16832652543658e-11	0.00573346892708568	0.000256055565768998
chr5	89855128	89855378	Human_hyper_OD	Human-specific	251	5	20.1918729708546	0.1769	0.305	0.1074	0.1214	0.1077	0.0728	0.000934343971484057	0.000830637600263965	3.07478103955783e-17
chr3	27755970	27756055	Human_hyper_OD	Human-specific	86	4	20.1351339434957	0.1087	0.4193	0.1104	0.0944	0.1005	0.1888	2.57006884014902e-14	0.0027768943866151	9.71622026421856e-05
chr13	107639637	107639872	Human_hyper_OD	Human-specific	236	4	20.0754256781012	0.4831	0.7129	0.4108	0.3456	0.2548	0.1468	2.74769891169371e-07	0.496713148894041	2.74338123334645e-13
chr2	215369381	215369877	Human_hyper_OD	Human-specific	497	5	20.0487144292586	0.5427	0.7727	0.5514	0.5468	0.4216	0.2371	7.46443377920599e-12	1.98886490728145e-09	2.7925764617387e-40
chr17	25672653	25672846	Human_hyper_OD	Human-specific	194	4	19.9856985924057	0.3913	0.8102	0.0636	0.111	0.2075	0.3592	1.87321661770459e-09	0.936925724869376	7.51196941003449e-08
chr16	7475887	7476079	Human_hyper_OD	Human-specific	193	5	19.9785940909819	0.318	0.6621	0.2516	0.3906	0.1725	0.2296	7.42102282472143e-05	0.0583235941802304	1.66943831125477e-12
chr2	171574738	171574902	Human_hyper_OD	Human-specific	165	5	19.933070411213	0.4116	0.851	0.3867	0.5694	0.4412	0.4786	8.91412546357807e-07	0.0730788120927203	5.38880840342634e-13
chr2	185586703	185586866	Human_hyper_OD	Human-specific	164	4	19.7196968918373	0.6719	0.936	0.7548	0.8045	0.504	0.7341	7.98826652605574e-15	0.00307700115851285	0.000316746124244379
chr2	47042548	47042940	Human_hyper_OD	Human-specific	393	5	19.6743327134217	0.4763	0.896	0.5933	0.7224	0.5621	0.2771	5.02169710942041e-11	6.26240988096303e-31	1.81736062043011e-108
chr10	90146697	90147598	Human_hyper_OD	Human-specific	902	5	19.6653115667971	0.0547	0.3557	0.0148	0.1577	0.0223	0.0723	0.00016116338879041	3.11955413783292e-07	2.36096385087382e-16
chr4	16440360	16441678	Human_hyper_OD	Human-specific	1319	4	19.5085033860088	0.3594	0.7064	0.4265	0.6022	0.3874	0.4024	0.00259830641088902	3.01156883948702e-06	1.18489036860374e-24
chr11	78371737	78372042	Human_hyper_OD	Human-specific	306	4	19.4638986743294	0.4207	0.6916	0.4764	0.3871	0.4481	0.2649	1.00694742094766e-08	0.0156904638884471	6.53270457670264e-17
chr22	42576662	42576793	Human_hyper_OD	Human-specific	132	4	19.4609234511594	0.0498	0.2759	0.0903	0.0613	0.0139	0.0734	5.77764213815912e-12	0.00264904687817894	0.000777993901158261
chr16	11791386	11791983	Human_hyper_OD	Human-specific	598	4	19.4105835922589	0.4593	0.9009	0.3394	0.3917	0.4781	0.3606	3.30058718051187e-15	0.00991308296839179	3.24526710165068e-42
chr6	17758370	17758428	Human_hyper_OD	Human-specific	59	4	19.3841080168155	0.7305	0.9387	0.822	0.7826	0.7941	0.7881	5.37476052733842e-10	0.680236584902033	3.75292121168776e-10
chr22	19417550	19417999	Human_hyper_OD	Human-specific	450	5	19.2919814667832	0.1435	0.3749	0.1926	0.2383	0.1821	0.255	4.53298673731561e-14	0.285501390989503	4.37137057350735e-08
chr5	2467406	2467669	Human_hyper_OD	Human-specific	264	5	19.2616546714288	0.3152	0.6527	0.4321	0.5291	0.4876	0.3141	6.76347494365018e-08	9.08912940620625e-10	6.02551848686102e-27
chr8	97168054	97168138	Human_hyper_OD	Human-specific	85	5	19.2158556283029	0.169	0.4234	0.1046	0.1146	0.059	0.0624	0.000169876704565924	0.79784600725314	4.56242349826054e-07
chr20	58405115	58405421	Human_hyper_OD	Human-specific	307	5	19.1278583766214	0.3354	0.7767	0.3621	0.5485	0.317	0.4246	2.00981681423737e-05	0.0220202891786829	3.10692867562609e-19
chr10	11306447	11306888	Human_hyper_OD	Human-specific	442	4	19.066191440332	0.3719	0.891	0.2931	0.4338	0.2109	0.1968	8.84510490443994e-14	7.51372329377834e-05	4.33669955446712e-47
chr2	114034294	114034367	Human_hyper_OD	Human-specific	74	5	19.0553521796813	0.1203	0.5059	0.0935	0.1697	0.0244	0.0286	2.46574908662824e-07	0.0522616064816639	6.35662100175759e-10
chr1	26260211	26260518	Human_hyper_OD	Human-specific	308	4	18.9272512141247	0.0904	0.6593	0.06	0.3344	0.025	0.2875	2.82151408605695e-07	0.246330498342159	3.51284190048267e-07
chr2	103626461	103626537	Human_hyper_OD	Human-specific	77	5	18.9038135240413	0.3775	0.7126	0.4069	0.5317	0.3864	0.5137	9.73207912765618e-05	0.980429074660455	2.68506654053152e-06
chr6	106049217	106049788	Human_hyper_OD	Human-specific	572	4	18.8674696691848	0.2982	0.7773	0.3111	0.4285	0.4021	0.3367	1.73725403489762e-06	0.000835236720884848	6.08900480005049e-33
chr2	115041259	115041703	Human_hyper_OD	Human-specific	445	4	18.8307490463761	0.4544	0.832	0.4297	0.5596	0.4258	0.6247	5.94473422220237e-19	0.00724279711670256	1.18659356172698e-07
chr1	205605900	205606262	Human_hyper_OD	Human-specific	363	5	18.7132152850757	0.2654	0.475	0.3124	0.3001	0.3116	0.2917	0.0001081776571044	0.824077963482447	3.08548655586836e-07
chr5	31091270	31091387	Human_hyper_OD	Human-specific	118	4	18.6984071353766	0.3972	0.8512	0.4357	0.6542	0.5436	0.6787	2.4451618400856e-09	0.115128847859892	1.80778864088284e-17
chr3	138328641	138328721	Human_hyper_OD	Human-specific	81	4	18.6932403853512	0.159	0.5597	0.0424	0.1486	0.0179	0.1171	9.38462294660352e-08	0.481513182847935	9.78388397239681e-06
chr1	7351822	7352081	Human_hyper_OD	Human-specific	260	4	18.572402974366	0.2623	0.844	0.2326	0.498	0.2061	0.6058	5.71070760924184e-06	0.0589102756772487	8.81191037609315e-05
chr11	95896252	95896342	Human_hyper_OD	Human-specific	91	5	18.51859023543	0.5245	0.7886	0.6068	0.6618	0.5381	0.5975	8.45971911928902e-05	0.641147745956428	1.10515175081031e-07
chr1	98501093	98501596	Human_hyper_OD	Human-specific	504	5	18.3757855982915	0.3791	0.7018	0.4493	0.5672	0.5773	0.6204	1.86723003060783e-06	0.193853870683446	8.55737280286189e-17
