chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr2	11833251	11833487	Chimp_hyper_ND	Chimp-specific	237	5	23.315296342518	0.2962	0.036	0.4999	0.0453	0.232	0.0645	1.96350615528005e-06	1.22024819531919e-12	0.00230140947521257
chr16	84759261	84759648	Chimp_hyper_ND	Chimp-specific	388	6	23.2022400969113	0.5363	0.3166	0.8151	0.4329	0.3682	0.3529	1.44258451449619e-06	1.81792004398633e-23	1.53960831687642e-07
chr2	121828540	121828731	Chimp_hyper_ND	Chimp-specific	192	4	23.1442504043429	0.4125	0.2668	0.8334	0.2956	0.2164	0.0593	1.68977477591208e-17	1.21051204263138e-07	0.0658698118403937
chr11	32194611	32194804	Chimp_hyper_ND	Chimp-specific	194	7	22.9963443891497	0.5629	0.0488	0.7622	0.0593	0.5598	0.0318	0.0165866412741019	0.0167467627829843	0.479780274394523
chr13	74880478	74881355	Chimp_hyper_ND	Chimp-specific	878	4	22.8849465799258	0.7265	0.4639	0.857	0.3438	0.7675	0.457	1.21703778728947e-22	4.12038602193992e-12	0.0448375315270553
chr14	24802313	24802495	Chimp_hyper_ND	Chimp-specific	183	7	22.8761945955849	0.6131	0.5114	0.7833	0.5183	0.5535	0.5359	6.44395273675625e-09	7.77662039306464e-13	0.0330335633392788
chr15	60591724	60592448	Chimp_hyper_ND	Chimp-specific	725	6	22.8086654777638	0.3321	0.0897	0.5946	0.1056	0.1601	0.0369	4.48025490475284e-10	5.55969644181539e-14	0.00245980822684274
chr18	24229392	24229533	Chimp_hyper_ND	Chimp-specific	142	6	22.6614172401853	0.5992	0.5696	0.86	0.6036	0.7066	0.685	4.27307265804169e-06	7.13007400433626e-05	0.868348448254404
chr1	68808659	68808743	Chimp_hyper_ND	Chimp-specific	85	4	22.6239738507363	0.5327	0.3999	0.7548	0.2847	0.3142	0.1445	9.13152950785764e-13	1.37084843235637e-07	0.0582863400999138
chr13	30708069	30708302	Chimp_hyper_ND	Chimp-specific	234	5	22.6173975419319	0.738	0.2511	0.9169	0.1909	0.737	0.3152	4.4835983626314e-06	1.56758001297635e-10	0.207199967599152
chr3	106960585	106961255	Chimp_hyper_ND	Chimp-specific	671	5	22.5289920472971	0.6191	0.5372	0.8182	0.5031	0.3522	0.4123	8.86565994021659e-08	5.08955667307291e-16	0.00213693334129813
chr17	39065689	39065771	Chimp_hyper_ND	Chimp-specific	83	4	22.5226682850711	0.0125	0.0074	0.5785	0.2826	0.0186	0.0113	3.10610371944031e-09	6.18368435463774e-08	0.438208728740579
chr13	39610544	39610600	Chimp_hyper_ND	Chimp-specific	57	4	22.4889933500441	0.0737	0.0193	0.3006	0.0428	0.107	0.0581	3.73418136029625e-09	2.06516757950574e-17	0.118676016529052
chr2	55206473	55207480	Chimp_hyper_ND	Chimp-specific	1008	5	22.4660959355313	0.4365	0.3983	0.6296	0.3284	0.4991	0.4984	6.9778187860692e-13	2.2449109755902e-18	0.405691039314284
chr9	6236825	6237528	Chimp_hyper_ND	Chimp-specific	704	4	22.3688170702451	0.7022	0.6215	0.8957	0.3577	0.7941	0.494	2.05843248329664e-24	1.37387979721953e-08	0.000240447173770099
chr1	37721379	37721432	Chimp_hyper_ND	Chimp-specific	54	4	22.2986846084438	0.3932	0.0479	0.8074	0.0989	0.3308	0.1299	2.30116184682927e-11	1.41963054654524e-18	0.00105072868721833
chr5	136227457	136227945	Chimp_hyper_ND	Chimp-specific	489	5	22.2445257039917	0.7192	0.1961	0.8884	0.1851	0.7379	0.3768	1.15874643604481e-08	1.08154702001148e-19	0.000823233979612474
chr20	51235377	51235935	Chimp_hyper_ND	Chimp-specific	559	5	22.0402770973925	0.2861	0.1204	0.546	0.1703	0.2854	0.0791	9.25264341620845e-09	0.00022509853093064	0.00402048902849343
chr4	55095654	55095761	Chimp_hyper_ND	Chimp-specific	108	4	21.7966192936547	0.2451	0.1533	0.4297	0.057	0.2899	0.1114	1.91133972182454e-13	1.85748791564227e-05	0.00749075355344047
chr16	78036920	78037175	Chimp_hyper_ND	Chimp-specific	256	5	21.7543421233086	0.06	0.0212	0.3588	0.0688	0.0159	0.0086	2.42929437976169e-07	9.90826446735202e-15	0.030142558342009
chr9	38200495	38200624	Chimp_hyper_ND	Chimp-specific	130	4	21.6943643166666	0.4154	0.1513	0.7086	0.1457	0.5206	0.2818	2.0248800727956e-15	2.56500021065061e-09	0.280759961955334
chr16	9102973	9103160	Chimp_hyper_ND	Chimp-specific	188	5	21.6137941242508	0.3922	0.2073	0.6806	0.167	0.3831	0.2111	1.30986330190233e-10	1.6617689968133e-12	0.90701647435848
chr9	19701268	19701414	Chimp_hyper_ND	Chimp-specific	147	4	21.605150020333	0.4379	0.4894	0.8834	0.6029	0.4302	0.3483	4.21851147333184e-09	0.000785052909985039	0.021565740378293
chr19	34489367	34489610	Chimp_hyper_ND	Chimp-specific	244	6	21.4074897349278	0.1202	0.034	0.2407	0.0262	0.1188	0.0202	1.07710765566811e-06	0.00219988293354472	0.144176908765266
chr22	18374934	18375134	Chimp_hyper_ND	Chimp-specific	201	4	21.3769392656885	0.3191	0.4011	0.5951	0.2942	0.0576	0.0856	9.74824692248392e-17	1.06766469237721e-11	0.274789812651436
chr21	38137470	38137738	Chimp_hyper_ND	Chimp-specific	269	4	21.2054167309728	0.7793	0.5621	0.91	0.4639	0.5744	0.4219	1.86927939664982e-10	2.2293094700756e-14	0.44055582620299
chr2	11838466	11838653	Chimp_hyper_ND	Chimp-specific	188	5	20.9957421666061	0.2342	0.084	0.7995	0.3704	0.3892	0.2772	4.48683532892247e-05	6.77376952844417e-05	0.353098892989968
chr9	33287134	33287520	Chimp_hyper_ND	Chimp-specific	387	4	20.872569887472	0.5205	0.3156	0.7237	0.2458	0.0378	0.0525	2.53759231733433e-12	2.70507050881304e-39	7.54808736449322e-20
chr18	70513912	70514184	Chimp_hyper_ND	Chimp-specific	273	5	20.8626025932105	0.3756	0.1268	0.7207	0.1768	0.2686	0.0909	7.04361607524855e-06	2.75470719439775e-09	0.163978316409675
chr22	38700472	38700602	Chimp_hyper_ND	Chimp-specific	131	4	20.6084863481996	0.5087	0.6149	0.8129	0.4797	0.3222	0.425	1.73007978701761e-17	4.89498418115602e-10	0.818269025709177
chr1	64081420	64082050	Chimp_hyper_ND	Chimp-specific	631	4	20.5317183634017	0.3285	0.3029	0.5917	0.3469	0.1959	0.2205	3.29167262892551e-16	4.7152874948971e-25	0.449880572416844
chr5	128084833	128085265	Chimp_hyper_ND	Chimp-specific	433	5	20.5312916385401	0.6353	0.5093	0.8479	0.552	0.596	0.5086	4.01104525319299e-07	4.02731726067205e-08	0.522149940975141
chr6	151041962	151042435	Chimp_hyper_ND	Chimp-specific	474	4	20.3839632468241	0.4942	0.1734	0.7214	0.1053	0.4318	0.0704	4.56479570063324e-08	3.07841806184797e-06	0.318198101816348
chr2	119565990	119566109	Chimp_hyper_ND	Chimp-specific	120	5	20.2443916520896	0.5897	0.1271	0.7598	0.0593	0.617	0.1061	8.15908043991724e-06	8.25676245740037e-09	0.280816397848406
chr2	223177989	223178134	Chimp_hyper_ND	Chimp-specific	146	5	20.2368420865393	0.2457	0.0765	0.5461	0.0761	0.2497	0.0497	6.67559466760479e-07	0.000560114520215206	0.175270419477493
chr5	124242383	124242571	Chimp_hyper_ND	Chimp-specific	189	4	20.2245302869317	0.3853	0.0064	0.6653	0.0048	0.4174	7e-04	1.12598874795089e-10	4.17694315534046e-06	0.0676899851586536
chr10	13388123	13388206	Chimp_hyper_ND	Chimp-specific	84	4	20.1582206659769	0.1531	0.0509	0.3676	0.057	0.086	0.1675	3.44981874309892e-13	6.1937325792741e-33	8.22452154667059e-16
chr18	52495347	52495432	Chimp_hyper_ND	Chimp-specific	86	5	20.1453700722334	0.3263	0.1588	0.6729	0.3155	0.3899	0.3142	0.000496272572979483	5.24091212057949e-06	0.0852628780736552
chr7	30360993	30361459	Chimp_hyper_ND	Chimp-specific	467	5	20.0983910513365	0.5079	0.2575	0.7099	0.2692	0.4467	0.4632	1.2528742256522e-06	1.32360376965135e-30	4.79079655519216e-07
chr13	46359195	46359333	Chimp_hyper_ND	Chimp-specific	139	4	19.9755119507533	0.6584	0.4206	0.8972	0.415	0.6126	0.7866	4.43265664949028e-10	2.2407632574198e-40	2.77276253765274e-17
chr1	234366355	234366574	Chimp_hyper_ND	Chimp-specific	220	6	19.9311047776184	0.6317	0.1498	0.776	0.1125	0.5762	0.2698	9.91808855630865e-05	2.06281866489824e-21	1.97434449420488e-07
chr1	3077905	3078076	Chimp_hyper_ND	Chimp-specific	172	6	19.8277541870584	0.3296	0.0352	0.5091	0.0324	0.1964	0.0234	0.00238099873726654	1.3555448416464e-07	0.0393430218867788
chr22	18361498	18361651	Chimp_hyper_ND	Chimp-specific	154	4	19.70865428253	0.574	0.6324	0.8993	0.735	0.7023	0.651	1.05480671598257e-11	2.46011469065256e-05	0.000146607857333843
chr8	53001618	53001716	Chimp_hyper_ND	Chimp-specific	99	4	19.5755187308899	0.7	0.2229	0.8451	0.1484	0.4665	0.0351	3.20491892312539e-08	0.00173695249706948	0.112452250304743
chr6	9413236	9413433	Chimp_hyper_ND	Chimp-specific	198	4	19.5635128493804	0.6714	0.6567	0.7938	0.4232	0.6535	0.4664	3.86369280947638e-16	9.08639257801064e-07	5.54027099057774e-06
chr1	157475611	157475742	Chimp_hyper_ND	Chimp-specific	132	4	19.5171297510199	0.1184	0.0244	0.3222	0.0304	0.1381	0.0347	8.78105963707626e-06	0.000391022686218677	0.872898649846809
chr6	80254735	80255269	Chimp_hyper_ND	Chimp-specific	535	5	19.4526642817083	0.1392	0.0168	0.3541	0.0214	0.0899	0.0027	2.26169313306485e-07	2.59494975138501e-05	0.786491177845414
chr11	40753883	40754066	Chimp_hyper_ND	Chimp-specific	184	4	19.4363280023668	0.3253	0.075	0.5923	0.0891	0.4342	0.2038	1.25537371286737e-06	3.03992475153629e-10	0.0592648603141962
chr16	65930849	65931128	Chimp_hyper_ND	Chimp-specific	280	4	19.3508350786976	0.6794	0.3492	0.9524	0.4086	0.4847	0.353	4.34555184501087e-11	1.27160311802993e-19	1.45375490553302e-05
chr5	174119766	174120028	Chimp_hyper_ND	Chimp-specific	263	6	19.3073054304387	0.1501	0.2133	0.3922	0.2438	0.2692	0.2546	2.15444898931369e-05	0.011815587237006	0.0912063101862919
chr8	141832526	141832875	Chimp_hyper_ND	Chimp-specific	350	4	19.2514056568777	0.5408	0.5902	0.7147	0.5217	0.4923	0.6127	4.35667031965962e-09	6.7760662408112e-10	0.130025165971052
chr14	81901674	81901749	Chimp_hyper_ND	Chimp-specific	76	4	19.1905315311577	0.1247	0.0677	0.2937	0.044	0.1507	0.0553	1.281784451343e-10	9.60954429193112e-05	0.172329667754687
chr12	80492035	80492387	Chimp_hyper_ND	Chimp-specific	353	4	19.1298449076215	0.5911	0.615	0.8868	0.6779	0.6896	0.6308	1.26757616564836e-13	0.00583116488317167	0.0954338812929432
chr5	67526636	67527477	Chimp_hyper_ND	Chimp-specific	842	4	19.1177289784008	0.6694	0.4543	0.7759	0.221	0.5104	0.396	3.94099329883018e-12	3.16178220880156e-20	0.0397490406485566
chr7	47575651	47575754	Chimp_hyper_ND	Chimp-specific	104	4	18.9719942842421	0.5609	0.2427	0.8157	0.1777	0.3882	0.066	3.98724029518224e-06	6.46868627460741e-05	0.288985388930106
chr15	29432383	29432511	Chimp_hyper_ND	Chimp-specific	129	4	18.9523509959582	0.5228	0.0408	0.7683	0.0332	0.1225	0.0158	8.98356776795683e-10	1.81433460655255e-21	5.85498922003094e-13
chr4	38320593	38320687	Chimp_hyper_ND	Chimp-specific	95	6	18.8560989070045	0.2601	0.0017	0.6604	0.0872	0.1501	0.1212	0.0177821316209359	3.37489366280996e-22	4.99773125315512e-17
chr7	117382285	117382636	Chimp_hyper_ND	Chimp-specific	352	4	18.7931832227226	0.6013	0.5106	0.7855	0.4312	0.4215	0.6339	9.02125946075106e-12	1.13618314759774e-40	3.11005465218325e-18
chr17	19443640	19443868	Chimp_hyper_ND	Chimp-specific	229	4	18.789514971918	0.7791	0.7418	0.924	0.6413	0.3864	0.3602	4.35521848028344e-09	1.10939223000419e-11	0.665934770578659
chr4	57517022	57517882	Chimp_hyper_ND	Chimp-specific	861	4	18.7846275701701	0.7261	0.691	0.944	0.8228	0.5161	0.5086	6.74311376987141e-08	1.01997968005765e-06	0.585822922249075
chr1	109420590	109420651	Chimp_hyper_ND	Chimp-specific	62	5	18.749606761784	0.3561	0.0059	0.5343	0.0022	0.1563	0.0039	5.40580807634372e-07	4.748627955039e-22	6.57217514306812e-11
chr11	63862725	63862870	Chimp_hyper_ND	Chimp-specific	146	6	18.7127213746432	0.4205	0.4165	0.5682	0.4119	0.2838	0.2967	0.00831928716146795	0.000437596203615814	0.563224844955771
chr13	80715261	80715583	Chimp_hyper_ND	Chimp-specific	323	4	18.6996460407479	0.2586	0.1134	0.3673	0.0259	0.1975	0.0342	4.53371539194174e-08	2.35905549714546e-05	0.0538039015175276
chr1	216061332	216061673	Chimp_hyper_ND	Chimp-specific	342	5	18.1866471817126	0.7235	0.2817	0.8489	0.2639	0.7312	0.4483	1.92298655180075e-06	7.54459670368626e-19	2.21823469020921e-07
chr4	87223072	87223627	Chimp_hyper_ND	Chimp-specific	556	5	17.9385677566031	0.1858	0.0816	0.4333	0.1371	0.1497	0.0707	0.0109416587150346	0.000389178584466387	0.148920656636451
chr22	29155891	29156634	Chimp_hyper_ND	Chimp-specific	744	4	17.919691402005	0.6724	0.516	0.8609	0.4565	0.462	0.3276	3.24082734608208e-11	1.86547273749451e-20	0.337201888262768
chr12	109036405	109036573	Chimp_hyper_ND	Chimp-specific	169	4	17.8717264524833	0.6101	0.1424	0.7612	0.0814	0.5696	0.2051	0.000131993296026949	2.48523022590461e-06	0.0673908883199038
chr5	122490287	122490700	Chimp_hyper_ND	Chimp-specific	414	4	17.8702627461907	0.8377	0.743	0.9495	0.7623	0.8001	0.7386	2.43270744243511e-06	7.0155713697372e-09	0.13153479267612
chr3	185115622	185115703	Chimp_hyper_ND	Chimp-specific	82	5	17.7752099671523	0.4048	0.0526	0.6669	0.0359	0.4897	0.0586	0.000712550107601888	0.00073424562845996	0.941352334772231
chr1	2065698	2065867	Chimp_hyper_ND	Chimp-specific	170	5	17.5710567106023	0.2988	0.1048	0.5221	0.0961	0.1573	0.0682	0.0012532618484903	4.20134739811219e-08	0.00498329387511444
chr1	113585399	113585470	Chimp_hyper_ND	Chimp-specific	72	5	17.5469268677348	0.4423	0.0078	0.5554	0.0044	0.1374	0.0038	0.000985679987119698	2.08353242641602e-44	4.74897124177803e-12
chr2	227870851	227871015	Chimp_hyper_ND	Chimp-specific	165	4	17.4976729755104	0.4525	0.1948	0.8004	0.2801	0.432	0.1754	4.73384023213326e-05	4.90803282454862e-07	0.410200818552048
chr2	6788477	6788812	Chimp_hyper_ND	Chimp-specific	336	4	17.4648665401772	0.3814	0.3758	0.5516	0.1814	0.3798	0.2993	1.41302290190561e-09	0.000210001227188563	0.0704855120355965
chr7	15728154	15728233	Chimp_hyper_ND	Chimp-specific	80	4	17.3738205902405	0.5854	0.5881	0.78	0.5355	0.6264	0.5469	6.85466057607112e-05	0.0061169899127501	0.130999268542125
chr18	75718022	75718467	Chimp_hyper_ND	Chimp-specific	446	4	17.1295582977004	0.6513	0.7025	0.838	0.7108	0.218	0.2529	1.78933269303611e-08	1.59594829086191e-05	0.98824680827016
chr2	226983233	226983322	Chimp_hyper_ND	Chimp-specific	90	4	17.0631778374311	0.638	0.0125	0.8912	0.0494	0.735	0.0373	6.42856378801998e-05	0.000617139142110243	0.663314796937402
chr1	182584700	182584828	Chimp_hyper_ND	Chimp-specific	129	5	17.0570326928731	0.2512	0.0886	0.4462	0.0962	0.322	0.2408	8.18299683367265e-05	1.65458227313828e-08	0.0045119349786722
chr4	18111705	18111982	Chimp_hyper_ND	Chimp-specific	278	5	16.9348823458776	0.616	0.2895	0.8312	0.3875	0.6295	0.2542	0.000320691455980513	0.00741682123669901	0.209328466893308
chr2	201982370	201982439	Chimp_hyper_ND	Chimp-specific	70	4	16.8702108454983	0.4924	0.1544	0.7601	0.1838	0.5366	0.5396	2.19132474645151e-05	1.94702836506256e-22	9.1377542460735e-11
chr6	111198704	111199108	Chimp_hyper_ND	Chimp-specific	405	4	16.8440784679165	0.3704	0.1328	0.6259	0.1658	0.498	0.3561	0.00498530616102345	3.21852420129805e-10	0.00122346490658755
chr1	236046950	236047070	Chimp_hyper_ND	Chimp-specific	121	4	16.6720260009473	0.2042	0.0056	0.4241	0.0306	0.0601	0.0112	5.49195292163999e-07	7.95992405741804e-27	4.68499614714377e-12
chr6	1311496	1311612	Chimp_hyper_ND	Chimp-specific	117	4	16.5428562292276	0.086	0.0248	0.2818	0.0276	0.1166	0.0345	1.94713086112842e-06	4.45731857243745e-08	0.623058181414867
chr8	97136207	97136316	Chimp_hyper_ND	Chimp-specific	110	4	16.3626221409238	0.7161	0.0922	0.9225	0.0977	0.7612	0.1408	3.45894068889516e-06	8.99192377103401e-05	0.611662181774513
chr14	77772058	77773129	Chimp_hyper_ND	Chimp-specific	1072	4	16.347024232378	0.4257	0.0668	0.7329	0.0775	0.4321	0.1288	3.37610394416629e-06	3.35805765327023e-19	0.0034131377387993
chr4	55095446	55095561	Chimp_hyper_ND	Chimp-specific	116	4	16.1560029357644	0.2644	0.1624	0.4278	0.1632	0.24	0.1767	0.00327555030191484	7.36937233211899e-06	0.249143673640171
chr19	16936001	16936125	Chimp_hyper_ND	Chimp-specific	125	4	16.0534934934657	0.0833	0.0071	0.2283	0.0034	0.0822	0.004	5.79620464135829e-05	0.000700190048263771	0.404328398873278
chr15	54125355	54125851	Chimp_hyper_ND	Chimp-specific	497	4	16.0524741993375	0.4366	0.3497	0.6859	0.4428	0.4111	0.5331	0.00808652349011428	1.43974466441225e-18	3.35696194315116e-08
chr17	55910540	55910707	Chimp_hyper_ND	Chimp-specific	168	5	15.9442616116364	0.1911	0.0139	0.4066	0.0439	0.2548	0.0442	6.12341292013882e-06	0.00680214832730978	0.502100122890734
chr9	134298094	134298144	Chimp_hyper_ND	Chimp-specific	51	4	15.7251124590066	0.5206	0.1952	0.6355	0.0742	0.2704	0.0453	9.27744588620638e-13	2.75037330832723e-07	0.647361660098147
chr2	18492385	18493059	Chimp_hyper_ND	Chimp-specific	675	4	15.7038933541808	0.5761	0.3193	0.7257	0.2845	0.6118	0.5047	3.09679085584364e-05	6.95233408050661e-12	1.77839475645904e-07
chr2	153259811	153260233	Chimp_hyper_ND	Chimp-specific	423	4	15.4778393990223	0.5974	0.427	0.8191	0.392	0.6564	0.7105	3.01275376158447e-09	4.1647199190119e-13	0.000181295296411603
chr3	22032616	22033136	Chimp_hyper_ND	Chimp-specific	521	4	15.3831468599434	0.6459	0.6116	0.821	0.5323	0.6608	0.5713	4.84278802950928e-09	0.000923750798850829	0.034431474251468
chr3	192959656	192959762	Chimp_hyper_ND	Chimp-specific	107	4	15.3658559747304	0.5074	0.2284	0.6801	0.2245	0.5737	0.2419	0.000925000337317466	0.0159563358514265	0.398680867749622
chr2	127413505	127413591	Chimp_hyper_ND	Chimp-specific	87	5	15.2607248010607	0.4319	0.0734	0.5996	0.0762	0.1625	0.0542	0.0202384486171939	1.16075736690708e-06	0.000344976144209981
chr11	44810742	44810833	Chimp_hyper_ND	Chimp-specific	92	4	15.1947581593371	0.4981	0.2863	0.7129	0.2472	0.4952	0.4144	0.000329225097594847	6.42250407737161e-06	0.0213758908225708
chr3	52968762	52968878	Chimp_hyper_ND	Chimp-specific	117	4	15.1426196194314	0.1105	0.01	0.2141	0.0072	0.0668	0.0079	0.0052779052108024	3.63925482415359e-07	0.333422960669081
chr21	37080844	37081189	Chimp_hyper_ND	Chimp-specific	346	4	15.1095204650604	0.5812	0.6826	0.9072	0.743	0.5567	0.7196	3.05933194183712e-08	2.36652239494565e-13	0.240644678541742
chr4	19027813	19028396	Chimp_hyper_ND	Chimp-specific	584	4	15.0162596242163	0.6417	0.1408	0.8329	0.1563	0.4233	0.1152	3.8628584092668e-05	9.12515322893663e-19	0.000222404510296823
chr1	109439526	109439615	Chimp_hyper_ND	Chimp-specific	90	5	14.9724558730733	0.5259	0.0306	0.7546	0.088	0.4463	0.0132	0.00737878968202538	0.00393584659886834	0.693365232726358
chr11	78286663	78286752	Chimp_hyper_ND	Chimp-specific	90	5	14.9067611711404	0.586	0.4899	0.8057	0.6014	0.1227	0.2808	0.0103245681241102	3.48916848736358e-16	7.70062627719673e-10
chr20	43688003	43688239	Chimp_hyper_ND	Chimp-specific	237	4	14.8982734746879	0.7062	0.1667	0.8179	0.0755	0.5464	0.0244	0.000201117450869027	0.0042593952966337	0.179814114972459
chr6	137662910	137662974	Chimp_hyper_ND	Chimp-specific	65	5	14.8509360860054	0.4179	0.0202	0.5933	0.0119	0.2932	0.006	0.00145317750329397	3.49083505990453e-05	0.0708982515607417
chr17	68164465	68164523	Chimp_hyper_ND	Chimp-specific	59	4	14.7853733247859	0.1017	0.0056	0.253	0.0037	0.1221	0.0076	2.73621889236568e-05	0.00283949856026281	0.478477743966522
chr13	54395918	54395997	Chimp_hyper_ND	Chimp-specific	80	4	14.7092975304684	0.2946	0.075	0.6152	0.1205	0.2148	0.0235	7.71664002474013e-05	0.00088358622342726	0.832132436470828
chr2	182669518	182670871	Chimp_hyper_ND	Chimp-specific	1354	4	14.6253589885709	0.7573	0.5212	0.9235	0.6037	0.6599	0.5817	6.86746641377479e-05	4.1859826220987e-27	7.47099129404064e-08
chr10	119001550	119001666	Chimp_hyper_ND	Chimp-specific	117	4	14.4824780499589	0.6632	0.5047	0.7888	0.4588	0.3227	0.2543	0.00127145398651046	2.13079075293259e-08	0.0506236569580761
chr18	53446602	53446685	Chimp_hyper_ND	Chimp-specific	84	4	14.4561595004738	0.0664	0.037	0.1855	0.0263	0.0867	0.0488	3.61307329888026e-17	2.22936750187997e-05	0.804634300852272
chr16	4103432	4103496	Chimp_hyper_ND	Chimp-specific	65	5	14.3403998330516	0.3463	0.0056	0.5114	0.0076	0.3327	0.0019	0.00300778110699013	8.21014145846784e-05	0.763543367025343
chr4	96238521	96238610	Chimp_hyper_ND	Chimp-specific	90	4	14.3167124703645	0.2418	0.291	0.4505	0.2588	0.1734	0.151	1.3698511299557e-05	0.0115180723594651	0.143199630642567
chr11	126329507	126330031	Chimp_hyper_ND	Chimp-specific	525	4	14.0594962081224	0.3865	0.1334	0.5927	0.0938	0.4368	0.0604	0.000267506673546662	0.0218010005105887	0.0463948952080057
chr11	131808290	131808391	Chimp_hyper_ND	Chimp-specific	102	4	13.9532110870587	0.5247	0.0862	0.7698	0.124	0.3161	0.0736	0.00148974254877938	7.78887386995186e-10	0.000748891118439183
chr9	134515980	134516162	Chimp_hyper_ND	Chimp-specific	183	4	13.6102268630739	0.7569	0.6463	0.8578	0.5745	0.4497	0.344	0.00675709311377187	7.80597714037735e-05	0.870018847422229
chr20	44935375	44937751	Chimp_hyper_ND	Chimp-specific	2377	4	13.1744465015411	0.0834	0.0616	0.7181	0.4707	0.1085	0.0705	1.77526224712392e-07	8.94723822324691e-05	0.190088309820056
chr8	95905804	95905950	Chimp_hyper_ND	Chimp-specific	147	4	12.8051950131055	0.6712	0.0262	0.7948	0.0109	0.4375	0.0057	0.00315964085484765	5.49604979031547e-12	0.00207666115860049
chr6	149553043	149553123	Chimp_hyper_ND	Chimp-specific	81	4	12.2475575179931	0.7617	0.704	0.9498	0.7599	0.6949	0.5798	0.00269195744481173	0.010801739505565	0.49289556967579
chr3	58571654	58571912	Chimp_hyper_ND	Chimp-specific	259	4	12.2283664303664	0.5215	0.3369	0.6711	0.247	0.3705	0.3497	8.77407796360484e-08	5.87180219726839e-17	0.00249492031179836
chr20	51591716	51591812	Chimp_hyper_ND	Chimp-specific	97	4	12.0284168393578	0.7391	0.2478	0.84	0.2356	0.7516	0.3041	0.0181040992073982	0.000297317816249269	0.256590015480742
