chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr5	32404030	32404345	Human_hyper_OD	Chimp-specific	316	6	25.2801773949711	0.3476	0.7661	0.3721	0.5383	0.2414	0.7992	2.31124348685985e-06	1.47155107745618e-12	6.8033886872319e-05
chr2	238320023	238320178	Human_hyper_OD	Chimp-specific	156	5	25.2308514519912	0.5305	0.8851	0.4738	0.5205	0.4481	0.8908	6.54479927159609e-09	4.83961021299159e-09	0.185381289904142
chr14	51245436	51245511	Human_hyper_OD	Chimp-specific	76	6	25.1878252460873	0.3349	0.8362	0.4132	0.6833	0.4397	0.882	1.49382730631352e-08	6.64065956157531e-06	0.043059255438164
chr1	26259422	26259736	Human_hyper_OD	Chimp-specific	315	5	25.1253365642077	0.1246	0.6942	0.1367	0.3465	0.2446	0.9432	6.43158795427379e-15	1.2467369103166e-32	6.05750347698146e-10
chr12	112794777	112795175	Human_hyper_OD	Chimp-specific	399	5	24.7821620345625	0.6668	0.7898	0.7674	0.6613	0.6919	0.8047	4.30850241801341e-15	3.2291494390525e-14	0.281765965312011
chr18	13389981	13391406	Human_hyper_OD	Chimp-specific	1426	4	24.7675366493499	0.6321	0.888	0.4883	0.5781	0.69	0.9325	2.0285807091077e-07	4.4169247290301e-11	0.472747025630685
chr22	49022006	49022136	Human_hyper_OD	Chimp-specific	131	4	24.7250147579426	0.4216	0.7911	0.4811	0.5329	0.31	0.7286	2.89963095808244e-10	5.45706396993705e-11	0.535093518278245
chr21	46146099	46146336	Human_hyper_OD	Chimp-specific	238	6	24.5632472249632	0.3207	0.5837	0.419	0.3677	0.657	0.9134	2.9303156465896e-09	1.06151409476071e-08	0.0679810372267279
chr8	142163538	142163830	Human_hyper_OD	Chimp-specific	293	6	24.5582348412313	0.2991	0.8114	0.3764	0.7078	0.1878	0.9035	0.000174680844228305	8.33275839646606e-13	3.58245171403317e-07
chr8	101320441	101320831	Human_hyper_OD	Chimp-specific	391	6	24.5114499256612	0.1105	0.4797	0.0698	0.2328	0.1187	0.553	1.6757864630326e-06	2.66468119310236e-14	0.229739042095769
chr9	94610103	94610733	Human_hyper_OD	Chimp-specific	631	6	24.4547137695	0.5366	0.7698	0.5261	0.4291	0.4614	0.766	2.74608503319135e-13	5.965758370287e-19	0.378749816806647
chr10	79307062	79307290	Human_hyper_OD	Chimp-specific	229	4	24.4211661110731	0.426	0.9264	0.5582	0.6721	0.6544	0.9578	2.39663823797423e-12	0.0002922518493222	0.00120746204663241
chr1	212811445	212812477	Human_hyper_OD	Chimp-specific	1033	4	24.4137611718099	0.4275	0.7116	0.4635	0.5389	0.5145	0.734	0.000238712332864237	0.0158604721890953	0.0443658357128331
chr4	141967196	141968579	Human_hyper_OD	Chimp-specific	1384	6	24.3062732867398	0.4571	0.8399	0.5362	0.6226	0.5062	0.7907	4.65828581799939e-26	4.65661490229597e-08	7.42086025205088e-06
chr5	13783684	13784123	Human_hyper_OD	Chimp-specific	440	6	24.2915179354336	0.2441	0.711	0.2327	0.3541	0.45	0.9313	3.5692287758556e-10	5.90752297325823e-10	0.105649067954176
chr20	36771656	36772044	Human_hyper_OD	Chimp-specific	389	4	24.2875228559119	0.4915	0.9199	0.5257	0.6193	0.3852	0.7876	2.10351570750143e-12	3.57449254114041e-11	0.033391930944305
chr9	24381444	24382619	Human_hyper_OD	Chimp-specific	1176	5	24.2045180791543	0.5981	0.749	0.6664	0.624	0.5752	0.7289	6.20428832434203e-12	2.59956412391362e-05	0.0120135072728359
chr14	75896995	75897128	Human_hyper_OD	Chimp-specific	134	4	24.1317821054626	0.0978	0.3738	0.1989	0.1429	0.1797	0.303	2.72737442083702e-09	8.50826581425526e-05	0.00680151802576049
chr22	39181658	39181804	Human_hyper_OD	Chimp-specific	147	5	23.9982092748496	0.3046	0.5977	0.3892	0.3523	0.3552	0.8484	1.55912298385511e-05	1.48537165633964e-15	0.000122100586198411
chr20	52446107	52446341	Human_hyper_OD	Chimp-specific	235	5	23.9366573483303	0.4321	0.802	0.4659	0.5537	0.6015	0.9195	9.54701325367533e-05	9.6243189576336e-05	0.834091341312059
chr10	43906000	43906094	Human_hyper_OD	Chimp-specific	95	6	23.9079923567742	0.3148	0.9251	0.2394	0.5914	0.3992	0.9047	2.68473307237312e-06	0.00636773482126693	0.121282021495631
chr1	222987614	222987869	Human_hyper_OD	Chimp-specific	256	7	23.8624670313668	0.2868	0.6551	0.1823	0.3235	0.366	0.896	9.63481547001278e-07	1.26313041803813e-21	0.000135586508751391
chr8	10920261	10920401	Human_hyper_OD	Chimp-specific	141	5	23.6914720921795	0.2576	0.4755	0.3243	0.2552	0.4157	0.7533	5.87091298377673e-07	1.08742192417791e-07	0.0886546707090308
chr13	43781450	43781738	Human_hyper_OD	Chimp-specific	289	5	23.5493437777412	0.6347	0.9044	0.7	0.8019	0.5647	0.9415	2.0469280899844e-09	6.75249101664399e-15	0.00158721960682445
chr9	33044847	33045033	Human_hyper_OD	Chimp-specific	187	7	23.4386217849818	0.1506	0.4295	0.137	0.1524	0.3151	0.8548	2.33259161351789e-07	4.50342001798896e-32	2.85223638345635e-12
chr5	113700807	113701511	Human_hyper_OD	Chimp-specific	705	5	23.4000705171102	0.3533	0.8188	0.3055	0.5909	0.5102	0.8719	7.52322739449136e-08	0.000630061485305811	0.0238100091619616
chr6	125622040	125622197	Human_hyper_OD	Chimp-specific	158	4	23.3312754719605	0.1281	0.3437	0.0925	0.0534	0.179	0.5233	5.0152627773877e-10	9.27186630591887e-30	0.00123182230723913
chr5	150461818	150462030	Human_hyper_OD	Chimp-specific	213	5	23.2616851929359	0.3349	0.634	0.0514	0.0999	0.4714	0.7863	1.86068368698628e-06	5.08818858224796e-06	0.968162162873616
chr4	85612176	85612886	Human_hyper_OD	Chimp-specific	711	4	23.2048030040345	0.4286	0.7955	0.4804	0.5495	0.5961	0.8438	2.51062534060717e-07	0.000218296238945097	0.00471493507344532
chr3	74052905	74053555	Human_hyper_OD	Chimp-specific	651	5	23.2023320096734	0.623	0.8266	0.6164	0.5938	0.7113	0.8873	5.82812079138655e-11	4.79902251792048e-09	0.517362601076337
chr2	2234444	2234516	Human_hyper_OD	Chimp-specific	73	4	23.1092087032682	0.0871	0.42	0.0395	0.0569	0.4628	0.9216	5.57027046603979e-14	5.91830636088228e-25	0.0400724807828524
chr18	13376043	13376162	Human_hyper_OD	Chimp-specific	120	4	22.9661332758053	0.364	0.6182	0.3682	0.2783	0.2284	0.5224	7.2532147084347e-07	3.54225110190929e-05	0.421492326369934
chr5	53816023	53816604	Human_hyper_OD	Chimp-specific	582	6	22.9014756861345	0.1249	0.2932	0.1476	0.1088	0.1295	0.2872	4.60584261414159e-07	1.22224208565628e-05	0.795402742693875
chr22	19395032	19395322	Human_hyper_OD	Chimp-specific	291	4	22.8957625173817	0.6699	0.8661	0.6485	0.556	0.6885	0.9094	2.29313171479416e-20	1.61769602419421e-25	0.00343116235339323
chr11	71139623	71140157	Human_hyper_OD	Chimp-specific	535	4	22.7880756647184	0.4422	0.7832	0.5352	0.4993	0.4939	0.7359	1.71746419876983e-12	3.00822921431844e-05	0.0236639762732862
chr2	112902022	112902204	Human_hyper_OD	Chimp-specific	183	6	22.7772278017433	0.426	0.8511	0.3363	0.5157	0.4996	0.852	8.19931056597291e-07	0.000172397218251642	0.563310597063145
chr6	155545144	155545372	Human_hyper_OD	Chimp-specific	229	4	22.718733445185	0.3773	0.9041	0.4706	0.674	0.4414	0.9056	3.91448331752128e-11	6.94797649968306e-12	0.170275700037185
chr16	89388227	89388353	Human_hyper_OD	Chimp-specific	127	6	22.6728161660918	0.4572	0.7623	0.3485	0.466	0.2007	0.7263	0.000322221152131153	5.59207180632457e-14	2.38588958065078e-06
chr2	9387812	9388012	Human_hyper_OD	Chimp-specific	201	6	22.6075266700285	0.356	0.8213	0.3347	0.6132	0.476	0.9443	5.77148810244316e-05	0.000236164003015951	0.394764935709482
chr3	100035674	100035858	Human_hyper_OD	Chimp-specific	185	4	22.4261660084096	0.3068	0.5757	0.2436	0.2354	0.7135	0.884	1.67035058729697e-16	9.68941500851319e-10	0.0194276080313242
chr2	74599191	74600065	Human_hyper_OD	Chimp-specific	875	6	22.2418490322693	0.4053	0.6262	0.4656	0.4427	0.638	0.7829	1.01674446704159e-07	5.72648877152199e-05	0.0373577514985028
chr3	61900094	61900254	Human_hyper_OD	Chimp-specific	161	5	22.0050816412055	0.3106	0.6407	0.3229	0.3981	0.2392	0.749	6.27033467071721e-05	4.80465838425016e-13	3.7565085134234e-05
chr20	40833099	40833276	Human_hyper_OD	Chimp-specific	178	5	21.9020401335301	0.4173	0.7123	0.3478	0.3629	0.355	0.6778	2.58410719829987e-06	4.49388971808184e-05	0.395134898918092
chr13	94066472	94066840	Human_hyper_OD	Chimp-specific	369	4	21.8607852034119	0.3895	0.78	0.4226	0.4594	0.2992	0.6678	1.66182870314487e-14	6.3334345308759e-08	0.266554654754798
chr1	18437831	18438044	Human_hyper_OD	Chimp-specific	214	6	21.8070305040206	0.1899	0.373	0.1697	0.1452	0.1821	0.3772	7.22019724870663e-05	5.64007504361516e-06	0.437183306209697
chr20	35155713	35155802	Human_hyper_OD	Chimp-specific	90	5	21.7957557534352	0.3965	0.7796	0.4583	0.5618	0.4422	0.7377	1.35078362645655e-05	0.00108395362204419	0.12810719593167
chr10	90734584	90735249	Human_hyper_OD	Chimp-specific	666	5	21.7333735162921	0.3508	0.5243	0.465	0.4059	0.6398	0.8638	1.2968964460083e-07	8.31373168792117e-11	0.0258400954761403
chr3	122843246	122844202	Human_hyper_OD	Chimp-specific	957	4	21.7049921423719	0.484	0.8383	0.3911	0.4514	0.6442	0.8772	1.27573957161365e-05	0.0130898818199706	0.222591047018895
chr8	9978087	9978340	Human_hyper_OD	Chimp-specific	254	5	21.6183015906377	0.6085	0.7854	0.5846	0.5176	0.7318	0.9169	2.44825201653025e-07	1.03693032444592e-10	0.192292581087982
chr9	121850131	121850552	Human_hyper_OD	Chimp-specific	422	4	21.5838400305264	0.6986	0.9154	0.7404	0.802	0.7242	0.9282	3.25932603827657e-07	9.41279019673923e-06	0.650486264064281
chr20	43130199	43130358	Human_hyper_OD	Chimp-specific	160	4	21.5729463279236	0.4098	0.6583	0.4441	0.2934	0.3942	0.6434	1.70031036179307e-07	4.84285407164115e-09	0.846527881826252
chr13	111932966	111933063	Human_hyper_OD	Chimp-specific	98	4	21.5344937212949	0.5357	0.7106	0.5601	0.3855	0.4967	0.8746	2.31274450854676e-08	1.10072524434571e-18	8.53391999876914e-07
chr8	24811203	24811283	Human_hyper_OD	Chimp-specific	81	5	21.2605167116505	0.6869	0.8904	0.7398	0.6972	0.7609	0.9128	8.36091635731491e-05	0.0237605547945939	0.503318278848998
chr2	23659666	23659985	Human_hyper_OD	Chimp-specific	320	5	21.1004727335492	0.3598	0.6702	0.3526	0.3492	0.6632	0.7967	7.50276336541354e-09	0.00152692664852026	0.00177534426101343
chr3	185739695	185739868	Human_hyper_OD	Chimp-specific	174	4	20.9967440650923	0.6156	0.8863	0.7484	0.6804	0.5894	0.8851	6.01091447434968e-08	1.20281373038066e-08	0.582801257359506
chr3	196763249	196763668	Human_hyper_OD	Chimp-specific	420	5	20.8861617748902	0.4753	0.6093	0.5462	0.416	0.5753	0.7574	7.25547042048582e-06	6.01303594128756e-07	0.0679201741613773
chr11	58278167	58278720	Human_hyper_OD	Chimp-specific	554	4	20.8580091933179	0.4219	0.8998	0.4705	0.5888	0.4514	0.8682	2.3481025202694e-14	7.4050278195388e-09	0.192154417683909
chr13	96758523	96759065	Human_hyper_OD	Chimp-specific	543	4	20.6872937137504	0.5688	0.7909	0.5535	0.5598	0.675	0.8657	6.84182500273767e-08	7.89880722240956e-06	0.374126366598389
chr1	102425584	102426389	Human_hyper_OD	Chimp-specific	806	5	20.6735504052518	0.5086	0.7381	0.5313	0.529	0.6289	0.8216	3.75988688727577e-08	0.000357921631923512	0.419074322026763
chr4	162978215	162978284	Human_hyper_OD	Chimp-specific	70	4	20.55095321317	0.128	0.6086	0.2235	0.3849	0.2258	0.6838	8.48305556897545e-11	2.2143543466588e-09	0.424069942931094
chr7	4049322	4049955	Human_hyper_OD	Chimp-specific	634	5	20.4063641724058	0.1519	0.6773	0.1846	0.339	0.3916	0.7667	7.67121051051872e-18	8.70831528064062e-06	0.000687558333072463
chr18	13266034	13266167	Human_hyper_OD	Chimp-specific	134	5	20.3892377519783	0.3852	0.9301	0.4925	0.7644	0.4668	0.9131	1.38505806959487e-05	0.00514821013337355	0.0593037336345284
chr9	13105128	13106116	Human_hyper_OD	Chimp-specific	989	4	20.3870917798017	0.5755	0.9362	0.6994	0.7899	0.652	0.9702	1.16702890182445e-13	7.26863239746823e-14	0.996167355442103
chr11	68607951	68608041	Human_hyper_OD	Chimp-specific	91	5	20.321201180985	0.1284	0.4861	0.1068	0.3042	0.2044	0.672	0.00231336709396922	2.08208734712909e-06	0.138830636027975
chr4	183029310	183029793	Human_hyper_OD	Chimp-specific	484	4	20.2562296482107	0.3801	0.7413	0.3843	0.3998	0.3944	0.7202	7.70319039981218e-10	2.59082678842997e-07	0.412921269011867
chr9	134731533	134731583	Human_hyper_OD	Chimp-specific	51	4	20.2365283807172	0.7749	0.9464	0.9099	0.808	0.821	0.9788	1.55557130626904e-11	1.56144827115662e-10	0.345274465395229
chr16	47163218	47163478	Human_hyper_OD	Chimp-specific	261	4	20.1356988636661	0.4773	0.841	0.4215	0.5261	0.7004	0.9563	1.57347415555465e-11	1.46904992280471e-07	0.249686242270437
chr1	186828050	186829098	Human_hyper_OD	Chimp-specific	1049	4	20.1140776041189	0.5398	0.8186	0.6211	0.6722	0.5705	0.935	9.02421163625732e-09	2.02076633825357e-14	0.150978431841256
chr9	91793987	91794052	Human_hyper_OD	Chimp-specific	66	4	20.1027168225218	0.0252	0.3454	0.0222	0.1133	0.0312	0.4285	9.47117660949055e-08	4.77242867253906e-13	0.273072183160134
chr2	318649	318722	Human_hyper_OD	Chimp-specific	74	5	19.9915791296057	0.3456	0.7706	0.3915	0.4746	0.3007	0.7908	1.60211062266916e-05	8.01190683813198e-07	0.141916828091157
chr4	140375915	140376036	Human_hyper_OD	Chimp-specific	122	6	19.6339986266772	0.0101	0.1806	0.0108	0.0594	0.0491	0.2088	3.63781705616181e-07	0.000215839404658337	0.0157962942926789
chr19	52599455	52599596	Human_hyper_OD	Chimp-specific	142	4	19.3908136330666	0.12	0.5553	0.1393	0.312	0.2864	0.8084	8.87769641308323e-07	8.04900109485674e-09	0.148023123177175
chr8	102991525	102992073	Human_hyper_OD	Chimp-specific	549	4	19.2929438790158	0.255	0.7604	0.2748	0.486	0.3813	0.842	6.42834825348768e-08	4.30760699188936e-07	0.590156867035262
chr3	111480258	111480645	Human_hyper_OD	Chimp-specific	388	4	19.1228819955993	0.2508	0.7479	0.3521	0.6179	0.2639	0.7837	4.38448473625481e-07	5.24171677379963e-08	0.308246989449582
chr7	39135944	39136425	Human_hyper_OD	Chimp-specific	482	4	19.0394229565866	0.5605	0.7981	0.543	0.5567	0.478	0.7766	9.27068623392826e-08	1.59124458938254e-09	0.600805364823275
chr1	226071057	226071130	Human_hyper_OD	Chimp-specific	74	5	19.0286681235666	0.1814	0.4471	0.2433	0.276	0.8158	0.938	7.11229138526654e-05	0.0103083811746507	0.180335308661855
chr1	3161026	3161227	Human_hyper_OD	Chimp-specific	202	6	19.0096006734091	0.6797	0.8993	0.3307	0.3667	0.7147	0.8878	0.00275983097240973	0.00591011343803107	0.329585349477488
chr13	27428061	27428288	Human_hyper_OD	Chimp-specific	228	4	18.9905698290725	0.5676	0.758	0.697	0.6236	0.6699	0.798	1.14738448637738e-07	1.21083037283033e-05	0.41033649351407
chr10	35866843	35867128	Human_hyper_OD	Chimp-specific	286	4	18.8391388089034	0.4473	0.6283	0.451	0.3851	0.594	0.9012	4.81465827696649e-06	2.00994713424376e-13	9.73210208260481e-06
chr7	81439703	81439894	Human_hyper_OD	Chimp-specific	192	4	18.8356992158285	0.5077	0.8712	0.4242	0.4181	0.5177	0.9167	9.87312399286308e-05	2.10407253914597e-05	0.235172566600505
chr20	3908233	3908728	Human_hyper_OD	Chimp-specific	496	4	18.8118221403968	0.2257	0.6514	0.2946	0.4035	0.4535	0.7352	1.07511595065739e-11	6.71585887289373e-05	0.000161750507556043
chr6	6649662	6650297	Human_hyper_OD	Chimp-specific	636	4	18.6570026487359	0.4914	0.8893	0.54	0.512	0.387	0.8284	1.9242613117282e-08	1.29045595433549e-12	0.117714948877407
chr18	31192376	31192775	Human_hyper_OD	Chimp-specific	400	4	18.6095812177435	0.6133	0.7898	0.5711	0.5123	0.5923	0.8206	1.95530544593643e-10	2.8285250778129e-14	0.171124098441589
chr12	99540396	99540733	Human_hyper_OD	Chimp-specific	338	5	18.6001897854725	0.3432	0.6839	0.4507	0.548	0.3545	0.6636	1.07834140257135e-06	3.17551594484467e-05	0.765604702537073
chr1	24069359	24069484	Human_hyper_OD	Chimp-specific	126	4	18.5658466116509	0.1903	0.4218	0.1159	0.0883	0.2279	0.4814	1.55538363334908e-10	1.32005514943906e-08	0.864038966332407
chr3	130692339	130693336	Human_hyper_OD	Chimp-specific	998	4	18.3778348000739	0.8305	0.9465	0.8385	0.7859	0.7991	0.9152	6.72632138851701e-11	5.14754840772223e-12	0.657614425972605
chr4	30823208	30823593	Human_hyper_OD	Chimp-specific	386	4	18.2846270121669	0.4518	0.7501	0.5721	0.6096	0.5901	0.8882	9.01641407462739e-12	2.51038397765698e-17	0.0904292382877512
chr2	206546299	206546437	Human_hyper_OD	Chimp-specific	139	5	18.2541023690223	0.2257	0.424	0.197	0.2186	0.1245	0.4357	0.000341441331052195	6.93988376462024e-10	0.00149704566156306
chr6	6177259	6177577	Human_hyper_OD	Chimp-specific	319	4	18.1748354216058	0.3729	0.6197	0.4362	0.4282	0.4216	0.7201	0.000614698238201541	8.3110533919007e-08	0.189124697885041
chr17	17397539	17397964	Human_hyper_OD	Chimp-specific	426	5	18.0930719655843	0.1794	0.5925	0.2506	0.4693	0.2436	0.6886	0.00120351763548711	4.3127867313695e-07	0.714515269803497
chr12	18398031	18398176	Human_hyper_OD	Chimp-specific	146	4	18.0458365894489	0.2742	0.8251	0.2988	0.6387	0.2263	0.8485	6.65296401114548e-05	4.84779670693732e-08	0.0551279639634732
chr2	222365736	222365798	Human_hyper_OD	Chimp-specific	63	4	17.8819376526627	0.4527	0.6732	0.5299	0.5099	0.4036	0.9153	3.76337414196516e-05	4.70007922997852e-24	4.79341674470798e-08
chr3	10541106	10541220	Human_hyper_OD	Chimp-specific	115	5	17.8365150882887	0.2114	0.7507	0.3006	0.5898	0.2339	0.7705	4.17331316032919e-07	4.41608034937834e-08	0.82975503836334
chr20	59779456	59779596	Human_hyper_OD	Chimp-specific	141	4	17.5324199234668	0.1238	0.5547	0.0826	0.1932	0.2178	0.5954	1.96150827737919e-08	6.38052327648399e-07	0.161029779714385
chr9	23822997	23823125	Human_hyper_OD	Chimp-specific	129	5	17.4257435265598	0.4806	0.7621	0.4792	0.519	0.3904	0.7319	7.75437852558729e-05	6.09979386595051e-08	0.451795443711039
chr6	6558065	6558209	Human_hyper_OD	Chimp-specific	145	4	17.3192402574893	0.5352	0.7128	0.5984	0.5122	0.636	0.8595	1.32082386416865e-07	2.72036189801692e-14	0.105667890946823
chr8	1850442	1850561	Human_hyper_OD	Chimp-specific	120	5	17.20240310805	0.5195	0.6904	0.5364	0.4256	0.7749	0.9439	0.00392057841127528	1.65756321974549e-06	0.279949543907671
chr3	11178919	11179101	Human_hyper_OD	Chimp-specific	183	4	17.1626163578293	0.3488	0.6371	0.2716	0.224	0.2434	0.7479	3.00830280963556e-08	4.82800850097795e-22	3.58700331716666e-07
chr18	13375443	13375540	Human_hyper_OD	Chimp-specific	98	4	17.0082232675314	0.0191	0.3223	0.0163	0.0804	0.0344	0.4153	5.9299343372399e-05	7.32863783015189e-09	0.749571069827554
chr13	111807274	111807454	Human_hyper_OD	Chimp-specific	181	4	16.6501371957391	0.3614	0.5785	0.473	0.4174	0.5677	0.7451	5.60044416356908e-07	2.76540957734895e-05	0.241346191467486
chr9	128510812	128510909	Human_hyper_OD	Chimp-specific	98	4	16.5157219077933	0.0629	0.311	0.0545	0.0972	0.0948	0.4605	2.50081592882114e-05	1.04440114102234e-06	0.134153328720308
chr2	15181687	15181948	Human_hyper_OD	Chimp-specific	262	4	16.492512710807	0.3209	0.6322	0.2797	0.34	0.2197	0.6355	4.45037052831253e-05	4.71587729218343e-09	0.0535510112778915
chr14	103978349	103978407	Human_hyper_OD	Chimp-specific	59	4	16.4641379667671	0.417	0.8871	0.447	0.6644	0.3726	0.9266	0.000109091226783367	2.78918624347995e-13	0.327245781847724
chr18	5894281	5894491	Human_hyper_OD	Chimp-specific	211	5	15.9646060909514	0.1443	0.335	0.1981	0.2312	0.1381	0.3745	0.000100684712085562	2.67567034510541e-06	0.24438940930113
chr15	66082968	66083125	Human_hyper_OD	Chimp-specific	158	4	15.8423231247166	0.1686	0.4402	0.2393	0.3097	0.199	0.47	6.74730024283558e-05	0.000681908605661718	0.786656815094081
chr2	2242357	2242518	Human_hyper_OD	Chimp-specific	162	4	15.8093286879777	0.5451	0.7845	0.5085	0.4469	0.6683	0.8812	4.40305970501643e-09	1.1210907970353e-06	0.785936391551105
chr9	88715119	88715178	Human_hyper_OD	Chimp-specific	60	5	15.7607665558302	0.2902	0.5902	0.0404	0.0614	0.7338	0.9216	4.86310209725885e-09	3.53871686718549e-05	0.444378749811666
chr6	91413262	91413384	Human_hyper_OD	Chimp-specific	123	4	15.5439175139643	0.317	0.8153	0.3447	0.5872	0.3581	0.8804	0.000156130046478771	2.68684459296565e-08	0.542840305088671
chr3	18833045	18833267	Human_hyper_OD	Chimp-specific	223	4	15.5096338904711	0.2571	0.7099	0.314	0.5143	0.3671	0.7703	0.000161787665564574	0.00514209297087336	0.835264275209953
chr17	9882550	9883268	Human_hyper_OD	Chimp-specific	719	4	15.2606900110746	0.4561	0.8676	0.3084	0.4542	0.4567	0.9059	2.0910987973262e-06	3.74233603662153e-10	0.110978483325823
chr14	91724353	91724449	Human_hyper_OD	Chimp-specific	97	4	15.1799128508488	0.1874	0.771	0.2355	0.5967	0.1877	0.7775	1.83940086580097e-09	2.96347411583907e-08	0.826499130593599
chr12	68246374	68246992	Human_hyper_OD	Chimp-specific	619	4	15.0473200128474	0.4212	0.6606	0.4563	0.3322	0.536	0.7061	9.91020240123414e-11	1.43677581371614e-06	0.0416284473348472
chr3	119688411	119688740	Human_hyper_OD	Chimp-specific	330	5	14.9105797986311	0.6476	0.7514	0.5634	0.5152	0.5528	0.7163	4.39399899893561e-07	1.56356591303215e-06	0.451043231439477
chr13	30594312	30594364	Human_hyper_OD	Chimp-specific	53	4	14.8743698347519	0.3428	0.5947	0.1568	0.2582	0.3014	0.7217	0.0110761571214436	2.27987349203187e-07	0.0349829801837175
chr6	13694199	13694596	Human_hyper_OD	Chimp-specific	398	4	14.866539722832	0.5689	0.8541	0.5519	0.7067	0.646	0.9285	2.35169391027161e-05	5.27524538888054e-08	0.178262607123921
chr16	6534317	6534576	Human_hyper_OD	Chimp-specific	260	5	14.8214603473998	0.0418	0.3102	0.0267	0.0929	0.0555	0.3148	8.26895882645107e-05	2.448621982158e-07	0.987609246277819
chr8	124551276	124551370	Human_hyper_OD	Chimp-specific	95	4	14.8180967183766	0.4081	0.671	0.5704	0.4924	0.3948	0.7067	2.77228934331625e-05	0.000132372396851369	0.593630047263165
chr20	58262845	58263286	Human_hyper_OD	Chimp-specific	442	4	14.5112328189147	0.4568	0.7514	0.5182	0.5102	0.483	0.9157	9.17876038520526e-10	1.19847494216257e-15	2.15308234967929e-07
chr2	177037412	177037468	Human_hyper_OD	Chimp-specific	57	4	14.3080100804024	0.1364	0.3769	0.1179	0.1686	0.0718	0.4973	3.2483942630044e-05	1.11193471841821e-21	2.31033528643673e-06
chr16	10071398	10071487	Human_hyper_OD	Chimp-specific	90	4	14.0993293922033	0.2394	0.5091	0.1378	0.1858	0.246	0.7776	0.00346831559270191	2.53467316943181e-15	4.22104103838708e-06
chr2	222426325	222426535	Human_hyper_OD	Chimp-specific	211	4	14.0542111744473	0.3843	0.8453	0.4087	0.7245	0.368	0.881	0.00474655921861564	2.15875894591616e-05	0.209274604485158
chr6	41004823	41004885	Human_hyper_OD	Chimp-specific	63	4	13.7751967373928	0.3716	0.891	0.3253	0.5919	0.3192	0.8901	0.000172133978103639	1.10771011772479e-05	0.33368597631456
chr8	93894733	93894876	Human_hyper_OD	Chimp-specific	144	4	13.4618732161376	0.4578	0.8366	0.5487	0.7174	0.6068	0.9047	0.00102478338765911	0.0241057222007419	0.26185192711459
chr14	73074600	73075591	Human_hyper_OD	Chimp-specific	992	4	13.2829152051799	0.5345	0.8064	0.5818	0.5515	0.7314	0.8974	8.81059737401465e-13	3.05127528426713e-05	0.00669686690787697
chr13	110535192	110535541	Human_hyper_OD	Chimp-specific	350	4	12.8402048136399	0.7747	0.886	0.6938	0.5865	0.6553	0.9653	2.44583551479664e-06	1.39278755619015e-20	3.28475206152362e-09
chr6	46458238	46458293	Human_hyper_OD	Chimp-specific	56	4	12.7858847474823	0.0993	0.2426	0.0933	0.1021	0.0432	0.3788	0.000438781822583116	1.12416564931558e-16	7.67018685514605e-09
chr3	119448477	119449080	Human_hyper_OD	Chimp-specific	604	4	12.3719496498233	0.7379	0.8474	0.5906	0.5097	0.4479	0.8535	3.45894068889516e-06	4.80272075784205e-33	7.08039474817949e-20
chr2	340957	341017	Human_hyper_OD	Chimp-specific	61	4	12.2674746530266	0.5798	0.6852	0.1655	0.1631	0.2749	0.7292	0.000366308894826509	1.40010365038765e-23	8.41152715893156e-22
chr14	51289287	51289399	Human_hyper_OD	Chimp-specific	113	4	12.195070094067	0.4895	0.7853	0.3141	0.4468	0.6574	0.9105	0.00384344242207377	0.0342301664665019	0.83765394449576
chr19	40696162	40696238	Human_hyper_OD	Chimp-specific	77	4	12.1242055863199	0.322	0.6921	0.3193	0.4432	0.4875	0.8185	0.00644578531152789	0.0200164312079545	0.955029481243638
chr14	86001393	86001533	Human_hyper_OD	Chimp-specific	141	4	11.4746486037141	0.0264	0.2655	0.0304	0.131	0.0281	0.3139	0.000448548470989041	2.92274747284581e-06	0.392678075099188
