chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr2	144941231	144941579	Human_hypo_ND	Human-specific	349	9	44.8143436156668	0.7067	0.9109	0.9147	0.9272	0.8976	0.9044	2.4852834314196e-07	0.627978847821838	8.62259317390014e-11
chr22	36530118	36530561	Human_hypo_ND	Human-specific	444	7	44.8066498879998	0.5104	0.8601	0.8144	0.7703	0.7632	0.8555	4.08994608468104e-19	0.000243518775187631	1.90005126994893e-10
chr15	28065376	28065660	Human_hypo_ND	Human-specific	285	6	44.7548661606826	0.5641	0.9038	0.9765	0.9361	0.956	0.9581	2.78252719422429e-19	0.015382878450531	5.3876290148497e-10
chr21	37536575	37537479	Human_hypo_ND	Human-specific	905	6	44.6972461291789	0.4779	0.9221	0.8554	0.9365	0.6775	0.889	9.42592255874888e-49	2.75550665564659e-05	1.13353771002311e-17
chr4	48572311	48572925	Human_hypo_ND	Human-specific	615	9	44.6354253593994	0.7032	0.9154	0.9216	0.913	0.9203	0.937	3.34534482052619e-18	0.073187989945531	2.15220317472878e-14
chr13	53480961	53481194	Human_hypo_ND	Human-specific	234	7	44.5630027678624	0.35	0.9315	0.7181	0.8971	0.779	0.9333	1.77575010178146e-14	0.842618427570329	5.29025214470946e-17
chr2	216981252	216983091	Human_hypo_ND	Human-specific	1840	8	44.5624849842899	0.3781	0.8236	0.7745	0.909	0.7787	0.8962	1.5294412486576e-30	0.977515678133342	2.95446853293291e-38
chr4	909245	909785	Human_hypo_ND	Human-specific	541	10	44.5527342644059	0.6007	0.7997	0.868	0.8392	0.9369	0.8414	5.45659529321984e-10	5.52734804013651e-05	5.14106357131005e-34
chr2	10629589	10630519	Human_hypo_ND	Human-specific	931	9	44.5305992727499	0.5111	0.9312	0.841	0.8999	0.9188	0.7256	7.6109095489254e-25	1.81987869418342e-15	4.21344970479603e-202
chr13	112133239	112134292	Human_hypo_ND	Human-specific	1054	8	44.5227946927051	0.6539	0.9261	0.9228	0.9215	0.9011	0.9227	4.68841969870264e-25	0.78258919687841	1.35542962949694e-34
chr14	105035713	105036061	Human_hypo_ND	Human-specific	349	7	44.5045271879391	0.2227	0.5416	0.6158	0.5113	0.8815	0.8903	1.66226185340951e-16	0.000762480398907097	4.01864401745949e-13
chr8	3260039	3260975	Human_hypo_ND	Human-specific	937	7	44.4727084998154	0.4916	0.9381	0.7405	0.9042	0.9676	0.9213	1.94029467811139e-13	5.5825783781325e-21	8.02079151935454e-63
chr11	59439151	59439293	Human_hypo_ND	Human-specific	143	6	44.4557566178208	0.5071	0.9279	0.8928	0.9509	0.8946	0.9378	1.4700390308355e-47	0.60391844737596	3.75133778699273e-46
chr2	201761106	201761907	Human_hypo_ND	Human-specific	802	9	44.444381732734	0.6669	0.8898	0.9215	0.8878	0.8313	0.8514	2.02556862955744e-32	2.47771672673873e-05	7.63398614274483e-13
chr5	60140602	60141082	Human_hypo_ND	Human-specific	481	8	44.4390685138313	0.3403	0.7008	0.5737	0.6639	0.5022	0.7215	1.16105433151567e-09	0.00518085026192152	0.000196480428511538
chr6	761526	761834	Human_hypo_ND	Human-specific	309	6	44.4206537214791	0.4724	0.7881	0.89	0.8079	0.8679	0.6487	5.37993227156239e-33	8.09344709636402e-05	7.45397493312708e-62
chr10	3319217	3319726	Human_hypo_ND	Human-specific	510	12	44.4140547453041	0.5291	0.9541	0.7308	0.9446	0.6903	0.8454	3.61116075175381e-07	0.0418868599984795	7.44020245478672e-19
chr18	41621377	41622184	Human_hypo_ND	Human-specific	808	7	44.373748494812	0.5773	0.7921	0.9525	0.8575	0.9318	0.8696	9.41020662738808e-27	2.42542554472737e-05	4.42095629475879e-17
chr20	3132923	3133176	Human_hypo_ND	Human-specific	254	6	44.3591474209304	0.4875	0.9124	0.9083	0.905	0.9355	0.9682	4.12130645907576e-40	0.0462853305683396	1.37848553592425e-27
chr9	111812743	111812977	Human_hypo_ND	Human-specific	235	6	44.3352472857057	0.4753	0.9361	0.8791	0.9546	0.8203	0.958	1.06170774265561e-22	0.0221622025293888	1.65340009737679e-20
chr1	14581708	14582699	Human_hypo_ND	Human-specific	992	8	44.2841800672322	0.4942	0.8991	0.7415	0.8397	0.8436	0.6408	9.54080847394481e-34	5.75704542149999e-15	1.14465592691529e-77
chr8	131077597	131078347	Human_hypo_ND	Human-specific	751	6	44.2668288693735	0.5792	0.946	0.9542	0.955	0.9307	0.9467	7.38003316006408e-45	0.274735486834823	9.37531389637437e-59
chr5	110470318	110470861	Human_hypo_ND	Human-specific	544	6	44.2535810140667	0.4499	0.836	0.867	0.862	0.9403	0.9098	9.010906435459e-25	0.00451827926447216	4.01874832832263e-48
chr20	18481495	18482014	Human_hypo_ND	Human-specific	520	7	44.224070724215	0.6615	0.9561	0.9545	0.9212	0.9372	0.875	2.34191546926953e-16	0.968519368672319	1.39135947298765e-14
chr4	24421894	24422387	Human_hypo_ND	Human-specific	494	10	44.1856141800276	0.5959	0.9426	0.7862	0.9222	0.8996	0.9238	4.2024705391061e-08	3.35285314411437e-07	5.78521475649916e-22
chr2	208621550	208622136	Human_hypo_ND	Human-specific	587	7	44.1414491684883	0.5203	0.915	0.959	0.9283	0.9396	0.8837	2.79014423090374e-47	0.0123626330159311	1.96797072722059e-78
chr8	99148523	99148898	Human_hypo_ND	Human-specific	376	7	44.0936465395027	0.2504	0.9536	0.576	0.9178	0.5002	0.966	5.00812246518792e-12	0.00028336040414158	3.6124592437424e-05
chr7	2134869	2135238	Human_hypo_ND	Human-specific	370	13	44.0006250328859	0.8187	0.9678	0.9463	0.9548	0.9702	0.9589	2.20027324569656e-10	0.353885165771787	3.06200650000543e-14
chr1	154381744	154383311	Human_hypo_ND	Human-specific	1568	5	43.9705486221637	0.688	0.8811	0.9045	0.8405	0.9194	0.9247	2.65449133627894e-25	1.52199549520614e-05	6.4956810314036e-13
chr4	57789672	57790034	Human_hypo_ND	Human-specific	363	8	43.9666611194346	0.6528	0.9625	0.9091	0.9644	0.9688	0.9518	1.60787850551901e-13	5.79255945527523e-10	4.19989026206142e-56
chr3	46449089	46450522	Human_hypo_ND	Human-specific	1434	10	43.9103315849304	0.487	0.7544	0.7892	0.7892	0.9522	0.9075	1.64281397803695e-12	3.78413718320312e-05	8.04334908996035e-30
chr18	5540258	5540769	Human_hypo_ND	Human-specific	512	7	43.8866184744938	0.4578	0.6629	0.6705	0.6053	0.5854	0.5779	1.4409511280051e-11	0.975420240493629	5.00518253182808e-08
chr14	76128575	76128828	Human_hypo_ND	Human-specific	254	8	43.8813754140166	0.2853	0.5776	0.7038	0.6556	0.8629	0.8437	1.17543637951986e-17	0.0402576265490689	6.18182190651841e-13
chr22	24261779	24261966	Human_hypo_ND	Human-specific	188	6	43.7920030112251	0.4829	0.846	0.8449	0.6498	0.9157	0.893	7.70700954765348e-29	8.63537756100923e-06	9.07843353953144e-18
chr3	45018714	45019279	Human_hypo_ND	Human-specific	566	11	43.7664808060439	0.421	0.5567	0.922	0.8974	0.7802	0.7062	9.97997392605664e-09	0.106709629092093	2.04391746215056e-13
chr2	4365162	4366771	Human_hypo_ND	Human-specific	1610	8	43.7375955699704	0.4286	0.9331	0.8579	0.9266	0.9491	0.9381	2.53099696118573e-54	7.79674165950722e-06	3.63591897833952e-76
chr7	77762066	77762730	Human_hypo_ND	Human-specific	665	8	43.6205841015357	0.6569	0.9499	0.8698	0.9383	0.941	0.963	1.26874239506095e-14	0.0993114090820503	1.02234873206516e-20
chr13	74336341	74337415	Human_hypo_ND	Human-specific	1075	6	43.5960640384317	0.6844	0.9109	0.8884	0.8779	0.9571	0.9611	1.25746278730564e-18	0.785158377069466	4.64004268519952e-22
chr14	97991387	97992194	Human_hypo_ND	Human-specific	808	6	43.5644703357599	0.4196	0.7346	0.8736	0.7044	0.924	0.8886	6.22083096133663e-38	0.000259502249357351	4.41516640318163e-28
chr6	139384601	139385275	Human_hypo_ND	Human-specific	675	7	43.5639493383247	0.6929	0.951	0.9468	0.9396	0.9576	0.9532	1.8250038641188e-47	0.684993251437242	2.98160481461968e-49
chr1	229971963	229972373	Human_hypo_ND	Human-specific	411	9	43.5353687659682	0.3615	0.8206	0.5296	0.7172	0.8467	0.7623	4.10838885416248e-10	6.96095653111909e-16	9.24638075262292e-47
chr1	224001962	224002325	Human_hypo_ND	Human-specific	364	10	43.4873771546173	0.7232	0.9151	0.8843	0.8416	0.8879	0.8482	1.25124963650619e-19	0.305159992655609	3.82396933299452e-17
chr6	139191352	139192103	Human_hypo_ND	Human-specific	752	8	43.4166724463261	0.7392	0.9569	0.9534	0.9361	0.9147	0.9359	6.5511330099972e-22	0.0384687221489817	2.60669220804445e-20
chr7	22915310	22916204	Human_hypo_ND	Human-specific	895	9	43.3511517609062	0.5446	0.9316	0.7524	0.916	0.7324	0.9456	2.16714325730099e-09	0.178033459461779	2.19914038946945e-07
chr8	4534223	4535730	Human_hypo_ND	Human-specific	1508	5	43.2511434993496	0.6049	0.8644	0.8659	0.7637	0.843	0.846	3.21125139999437e-36	2.91748334367425e-05	8.0889583587066e-26
chr21	38035474	38035756	Human_hypo_ND	Human-specific	283	7	43.2422439647949	0.2916	0.5738	0.7077	0.6116	0.885	0.8759	5.03664342696621e-13	0.689633641303942	7.52781318411004e-19
chr5	117318053	117318498	Human_hypo_ND	Human-specific	446	4	43.2020910996842	0.4124	0.8775	0.9171	0.8379	0.9273	0.8348	4.8450531099135e-71	0.0882584937545682	1.96573476481544e-135
chr12	45308671	45309319	Human_hypo_ND	Human-specific	649	11	43.1921622416799	0.5064	0.9425	0.6994	0.9407	0.8997	0.963	0.000247839271980168	0.00598090386478224	3.66104504641144e-22
chr2	175655285	175655950	Human_hypo_ND	Human-specific	666	7	43.1128862811809	0.4808	0.9503	0.7135	0.8469	0.6069	0.714	1.49211010460842e-20	0.160754930923454	1.53972623540014e-36
chr8	20984793	20986773	Human_hypo_ND	Human-specific	1981	8	43.0995475212188	0.6322	0.923	0.8709	0.9126	0.9261	0.9229	3.78382020312041e-37	0.000405374761500573	6.78532799230014e-47
chr8	9207999	9208423	Human_hypo_ND	Human-specific	425	7	43.040847243797	0.4558	0.9442	0.7588	0.9272	0.8326	0.9474	2.1103619887028e-16	0.192933316663715	1.85461743891213e-23
chr1	8553573	8554552	Human_hypo_ND	Human-specific	980	9	42.9961785076313	0.5526	0.8901	0.7378	0.8669	0.8648	0.8514	5.0715133605955e-15	0.00205272492719287	2.22915040022651e-26
chr5	142595259	142595591	Human_hypo_ND	Human-specific	333	6	42.9555886703522	0.6681	0.9596	0.9451	0.9661	0.9626	0.9645	3.06016919151157e-19	0.0134903795939723	9.62352131905454e-33
chr6	160070650	160071041	Human_hypo_ND	Human-specific	392	9	42.9153729476471	0.5236	0.9288	0.7953	0.9497	0.9566	0.8193	1.30626526990175e-08	4.92670270836759e-35	3.48414265057584e-98
chr10	116179231	116179859	Human_hypo_ND	Human-specific	629	8	42.9058109166317	0.6607	0.9677	0.9473	0.9419	0.9588	0.9616	4.1338306559514e-40	0.594334345526234	7.65789919667834e-54
chr5	159228242	159228432	Human_hypo_ND	Human-specific	191	6	42.8339611263259	0.7057	0.9606	0.9592	0.9528	0.9347	0.966	9.82691945514159e-20	0.032760966246439	3.01572286312578e-14
chr10	11669973	11670521	Human_hypo_ND	Human-specific	549	8	42.8083502389589	0.6003	0.9223	0.8297	0.8785	0.9591	0.7163	7.20530519571171e-18	3.20730405144593e-39	6.09903701153454e-96
chr14	66424256	66424719	Human_hypo_ND	Human-specific	464	7	42.787056721642	0.6301	0.9154	0.9534	0.9257	0.9244	0.9699	2.6388152558633e-19	0.00597363045025162	7.46261174855798e-13
chr1	233116168	233117182	Human_hypo_ND	Human-specific	1015	9	42.7748123913547	0.4448	0.9124	0.7366	0.9044	0.6627	0.7641	2.34595972392192e-21	5.76018598875336e-05	5.51704286396477e-34
chr14	89077209	89077836	Human_hypo_ND	Human-specific	628	7	42.7623294698823	0.4851	0.9502	0.8019	0.956	0.8499	0.9558	7.10475716967665e-16	0.0633272323781155	1.04124107825154e-22
chr17	78697766	78699210	Human_hypo_ND	Human-specific	1445	7	42.7596010052941	0.7244	0.9547	0.9269	0.915	0.9284	0.9478	7.3714831116131e-33	0.0225380839472923	5.55468297769574e-27
chr13	99136067	99136708	Human_hypo_ND	Human-specific	642	7	42.7588614804315	0.5356	0.912	0.834	0.9322	0.7086	0.6656	1.65408108964167e-19	3.47613480211945e-09	7.96290242204889e-55
chr2	48959871	48961201	Human_hypo_ND	Human-specific	1331	8	42.7307184193313	0.6131	0.8935	0.7957	0.8057	0.8444	0.8721	1.15609303052126e-27	0.962701820877296	1.62013172119616e-17
chr19	4387837	4388193	Human_hypo_ND	Human-specific	357	9	42.7151682800029	0.6607	0.9391	0.9238	0.9422	0.9457	0.95	1.90176786890078e-32	0.990477981280013	3.70085513936088e-28
chr21	31140356	31141234	Human_hypo_ND	Human-specific	879	8	42.6660775992467	0.7284	0.9587	0.9102	0.951	0.9415	0.9683	4.40142420332861e-29	0.125659048226293	1.46634523868121e-36
chr1	64195101	64196395	Human_hypo_ND	Human-specific	1295	9	42.6576161409549	0.5538	0.8415	0.7333	0.8594	0.7746	0.8796	1.31320981850682e-05	0.164572165129814	1.74819777033452e-09
chr1	51833782	51833989	Human_hypo_ND	Human-specific	208	5	42.599534369592	0.4085	0.9768	0.8793	0.9596	0.8164	0.9529	4.77603845935366e-51	0.173700567802196	3.80937640104835e-24
chr9	78034834	78035541	Human_hypo_ND	Human-specific	708	6	42.5495326993452	0.5071	0.8297	0.7335	0.724	0.8113	0.7408	1.34271088830346e-24	0.150633517841484	7.97406851255706e-22
chr17	61392226	61392466	Human_hypo_ND	Human-specific	241	9	42.5106610973589	0.5114	0.8266	0.7512	0.8062	0.6344	0.6824	1.56392391979355e-13	0.477135542651432	1.65644899541927e-16
chr4	170625189	170625510	Human_hypo_ND	Human-specific	322	6	42.5009344308756	0.6242	0.9071	0.9688	0.939	0.944	0.9318	2.02216620046548e-28	0.162508778194452	2.40096299506903e-18
chr12	109033818	109035865	Human_hypo_ND	Human-specific	2048	9	42.4999740596573	0.578	0.8143	0.7978	0.8233	0.805	0.8892	2.73780299329374e-09	0.151109117332085	1.24538700823954e-05
chr4	151140965	151141792	Human_hypo_ND	Human-specific	828	7	42.459618004666	0.5878	0.757	0.8774	0.7608	0.8029	0.7356	6.4377588184642e-18	0.0540049889285763	2.89178214798732e-15
chr10	100132937	100133783	Human_hypo_ND	Human-specific	847	9	42.4436745881882	0.6341	0.939	0.8436	0.8945	0.8514	0.9247	5.99421321124181e-11	0.824927386632025	2.23336005389182e-14
chr17	9008813	9009706	Human_hypo_ND	Human-specific	894	7	42.4114340727761	0.5481	0.9489	0.8011	0.9468	0.8839	0.9384	2.46864253844366e-15	2.12876954864144e-09	3.60964980759201e-52
chr7	25301159	25302134	Human_hypo_ND	Human-specific	976	7	42.3727760701088	0.7129	0.9076	0.9424	0.9056	0.9449	0.9256	5.39505112660674e-20	0.211848768987494	7.93111777152901e-36
chr21	36087664	36088719	Human_hypo_ND	Human-specific	1056	9	42.2956780604992	0.7015	0.8763	0.8794	0.8636	0.9476	0.8712	3.7563477802465e-16	0.000132209037080223	4.80444914416209e-68
chr2	234347480	234347832	Human_hypo_ND	Human-specific	353	9	42.255912011968	0.3926	0.8376	0.5849	0.7451	0.7879	0.9381	2.86423996644445e-09	0.337637401469905	3.9770192210866e-13
chr14	59411015	59411732	Human_hypo_ND	Human-specific	718	6	42.2100808954618	0.3809	0.7359	0.8824	0.8693	0.8508	0.7874	6.41889684192239e-16	0.353641125802297	1.30441264612118e-19
chr11	35066645	35067029	Human_hypo_ND	Human-specific	385	9	42.1801210411687	0.4653	0.9035	0.7703	0.9257	0.8363	0.9211	2.51499462689738e-12	0.0124966751888742	5.07808302868912e-32
chr17	75436192	75436539	Human_hypo_ND	Human-specific	348	9	42.1630937501801	0.4895	0.9594	0.7954	0.962	0.8421	0.9649	3.01038362458853e-24	0.572701975446885	9.94983956000491e-25
chr2	64679808	64680323	Human_hypo_ND	Human-specific	516	6	42.1620927159574	0.3819	0.7098	0.9158	0.9171	0.8149	0.9699	2.17715969542395e-09	0.000609705556956751	0.000111469655513882
chr19	37313791	37314455	Human_hypo_ND	Human-specific	665	9	42.0545872114831	0.7348	0.9669	0.9562	0.9726	0.9655	0.9676	1.92275912939229e-29	0.453932952232162	3.20836584362737e-22
chr4	24511239	24511951	Human_hypo_ND	Human-specific	713	7	42.029059214925	0.6922	0.9201	0.9254	0.9307	0.9681	0.9622	3.47162422971436e-15	0.578632311297759	2.62091391676704e-28
chr5	40682773	40682959	Human_hypo_ND	Human-specific	187	8	41.9854722181859	0.6803	0.9373	0.9275	0.9371	0.9402	0.9562	2.31509729042933e-17	0.950059286287879	1.6716132055548e-20
chr6	136557857	136558715	Human_hypo_ND	Human-specific	859	8	41.8199837085109	0.6544	0.9106	0.9145	0.9201	0.9317	0.7899	5.6263416788504e-19	4.50813209356361e-13	1.81760901663789e-61
chr2	17994052	17996623	Human_hypo_ND	Human-specific	2572	10	41.7769819396011	0.4433	0.8846	0.6755	0.9202	0.6491	0.9146	5.5470270531184e-07	0.503307250333934	4.76452432590299e-08
chr2	27094976	27095386	Human_hypo_ND	Human-specific	411	9	41.7158485763327	0.5462	0.904	0.7694	0.9106	0.8397	0.8078	7.14829493183912e-10	2.7917237748253e-09	2.83085785670722e-24
chr2	241819372	241819803	Human_hypo_ND	Human-specific	432	11	41.6656022358778	0.405	0.9321	0.7018	0.9134	0.8847	0.9053	2.28522475157927e-10	2.25982360237037e-10	5.29724789489854e-49
chr1	76831139	76832279	Human_hypo_ND	Human-specific	1141	4	41.6521616101961	0.6703	0.9674	0.9196	0.9481	0.9586	0.9318	1.21023772822678e-29	0.00181012831337051	1.22936175048687e-63
chr13	33756388	33757251	Human_hypo_ND	Human-specific	864	9	41.6037102585856	0.517	0.9378	0.8025	0.9337	0.7435	0.8804	2.53417244142823e-13	0.662168808883705	4.12838307186561e-18
chr13	58746666	58747026	Human_hypo_ND	Human-specific	361	6	41.583183351619	0.7131	0.9685	0.9425	0.9646	0.8537	0.922	5.20290797154953e-26	0.118121736857163	5.01323999934762e-08
chr20	396948	397245	Human_hypo_ND	Human-specific	298	7	41.5750079765373	0.6117	0.9096	0.8588	0.8516	0.9156	0.8555	3.35049893344143e-17	0.14469407988435	2.745222844888e-15
chr22	50443871	50444458	Human_hypo_ND	Human-specific	588	10	41.52841794224	0.3662	0.9267	0.6554	0.8895	0.9294	0.9471	4.18102552269605e-11	3.96175600978165e-09	8.04817290639943e-57
chr4	182557731	182558118	Human_hypo_ND	Human-specific	388	5	41.5248399070891	0.5842	0.9007	0.8391	0.8053	0.863	0.9015	3.43213569492211e-39	0.000132076454779094	4.97484524654247e-25
chr12	50816788	50817334	Human_hypo_ND	Human-specific	547	8	41.3968527255485	0.6814	0.9524	0.8973	0.9361	0.9173	0.9572	3.78395306971638e-22	0.125933818809641	8.54096232047487e-22
chr3	128820256	128821139	Human_hypo_ND	Human-specific	884	7	41.3400933730453	0.7301	0.8971	0.9493	0.8553	0.9573	0.926	1.66601605804829e-32	0.00792052051670351	2.77546256043935e-20
chr19	33677624	33678091	Human_hypo_ND	Human-specific	468	5	41.3231188310865	0.4483	0.8349	0.8958	0.831	0.9036	0.7718	3.0659700245764e-25	0.00889665722951576	8.79592326261029e-61
chr8	3998972	3999360	Human_hypo_ND	Human-specific	389	6	41.286786723156	0.5715	0.7887	0.9483	0.8365	0.9096	0.9046	6.36203262062248e-34	8.25436122981849e-10	3.24702021293607e-14
chr12	93668320	93669240	Human_hypo_ND	Human-specific	921	8	41.1778456943553	0.7664	0.9211	0.9498	0.9076	0.9567	0.9057	8.28502247489141e-26	0.144939533894018	4.2584101186939e-44
chr11	17848844	17849190	Human_hypo_ND	Human-specific	347	5	41.1018378722903	0.4364	0.942	0.8846	0.9506	0.8413	0.9001	1.41988148315215e-29	0.697253758967983	5.8965714696524e-32
chr22	46814115	46814330	Human_hypo_ND	Human-specific	216	8	41.0823653165449	0.6963	0.9438	0.927	0.939	0.9474	0.955	1.27251169873963e-15	0.674233183816207	2.4703853747087e-16
chr22	18122866	18122950	Human_hypo_ND	Human-specific	85	8	41.0491313696157	0.737	0.9543	0.8972	0.9123	0.9246	0.911	2.58766422506775e-08	0.111060322595727	1.93002283688571e-13
chr10	71405417	71405701	Human_hypo_ND	Human-specific	285	8	41.0394563765996	0.6984	0.9532	0.9296	0.951	0.9512	0.9111	5.01111969505961e-23	0.000474208489746482	3.26159155338539e-49
chr13	105791658	105792095	Human_hypo_ND	Human-specific	438	9	40.9794151549027	0.3424	0.8644	0.6615	0.8781	0.944	0.9384	3.78549592326496e-06	7.68097831449504e-05	1.85829519301571e-25
chr16	10623346	10623446	Human_hypo_ND	Human-specific	101	5	40.9298342872522	0.5077	0.9333	0.922	0.8826	0.9664	0.8173	1.0494806254377e-26	0.000175570287489352	1.26519255686596e-58
chr18	58147480	58147601	Human_hypo_ND	Human-specific	122	7	40.8795683441316	0.57	0.9557	0.9034	0.92	0.964	0.9624	6.10912947685109e-16	0.386262098078478	1.3705260496141e-23
chr12	2592291	2592875	Human_hypo_ND	Human-specific	585	10	40.8601598379102	0.4558	0.9205	0.7334	0.9253	0.7679	0.9591	1.88682093969932e-13	0.568791317957395	1.0089015102835e-14
chr6	129566725	129568017	Human_hypo_ND	Human-specific	1293	7	40.7877979403736	0.6587	0.854	0.9238	0.7678	0.9543	0.9039	7.58719498962923e-32	3.03212005807554e-06	8.42614439645528e-18
chr21	35678187	35678855	Human_hypo_ND	Human-specific	669	6	40.7315452166744	0.689	0.9456	0.9596	0.9463	0.9377	0.901	1.35661670569196e-35	0.110004202575943	7.50434531267437e-47
chr8	142052022	142053615	Human_hypo_ND	Human-specific	1594	7	40.671627333456	0.7792	0.92	0.9182	0.9176	0.9205	0.9106	5.89986609397575e-16	0.0106210069870082	2.13250595205378e-22
chr17	27348152	27348564	Human_hypo_ND	Human-specific	413	7	40.6304748565936	0.7608	0.9235	0.9534	0.8858	0.9604	0.9551	3.63383869590791e-12	0.0349759494549471	4.37051220967792e-08
chr15	39931004	39931984	Human_hypo_ND	Human-specific	981	8	40.6132559326024	0.778	0.9544	0.9338	0.9244	0.8737	0.933	1.2065293358648e-15	0.000445976424648216	1.62031521855395e-08
chr15	33466581	33467231	Human_hypo_ND	Human-specific	651	7	40.5697823472544	0.6922	0.9379	0.9027	0.9168	0.9539	0.9168	2.05897240846732e-26	0.000294589110631688	3.18660868385615e-35
chr2	122648959	122649590	Human_hypo_ND	Human-specific	632	6	40.5667003258507	0.5183	0.9373	0.875	0.9265	0.726	0.9204	1.65266139479461e-13	0.000556242701778519	1.75848622643526e-08
chr4	17006851	17007564	Human_hypo_ND	Human-specific	714	7	40.5608194983257	0.5072	0.9409	0.8795	0.9134	0.946	0.902	4.98942303038142e-38	1.50722591259136e-08	2.33660935480941e-87
chr1	206765077	206765433	Human_hypo_ND	Human-specific	357	8	40.5522056047509	0.4903	0.9471	0.7608	0.9464	0.664	0.9401	7.42883121367358e-13	0.0367445203092406	5.03788366994051e-08
chr18	71479609	71479901	Human_hypo_ND	Human-specific	293	10	40.5118779309021	0.5594	0.8761	0.8431	0.9021	0.9629	0.9524	3.2149533338254e-11	0.121193968857409	4.97027010723333e-16
chr22	50445057	50445178	Human_hypo_ND	Human-specific	122	9	40.5084534271684	0.7154	0.9292	0.9322	0.9378	0.9328	0.8918	4.12033684416097e-20	0.00391483857292801	1.43881656752565e-32
chr5	142592838	142593846	Human_hypo_ND	Human-specific	1009	10	40.5043162422969	0.3622	0.8832	0.6719	0.9059	0.5417	0.8304	1.98900875444805e-08	0.91693072155055	1.85030967480555e-12
chr2	11356318	11356610	Human_hypo_ND	Human-specific	293	6	40.4916489854787	0.4928	0.9183	0.8374	0.9355	0.966	0.9469	1.05016148978217e-18	0.00126481776482021	2.27269276413193e-27
chr18	55637614	55638882	Human_hypo_ND	Human-specific	1269	9	40.4846576085439	0.7408	0.933	0.8827	0.9286	0.843	0.919	1.21744498578274e-15	0.11012992415909	1.55670865972945e-10
chr13	60212199	60212538	Human_hypo_ND	Human-specific	340	7	40.4343169530938	0.6723	0.9468	0.9349	0.9566	0.9464	0.9496	7.42827939016371e-30	0.139526124705141	1.49801966358668e-39
chr10	134803838	134804172	Human_hypo_ND	Human-specific	335	5	40.4151732577809	0.5367	0.9613	0.9122	0.951	0.9545	0.9616	5.45122447955493e-37	0.536516672578835	4.80330414564168e-27
chr4	5660814	5661296	Human_hypo_ND	Human-specific	483	5	40.405024118349	0.3754	0.8999	0.7376	0.7099	0.8454	0.8964	6.50187608011514e-48	0.0159455365460372	1.31995002121677e-39
chr19	17610302	17610600	Human_hypo_ND	Human-specific	299	8	40.389131861372	0.5442	0.829	0.9199	0.9222	0.9347	0.9197	3.30108495087704e-10	0.92708733480293	2.06714034031641e-12
chr19	39393486	39393986	Human_hypo_ND	Human-specific	501	9	40.3837959905765	0.6754	0.9534	0.9003	0.9602	0.9249	0.9308	3.95077536536465e-10	0.234886731866588	1.85466470897887e-24
chr20	61536566	61536683	Human_hypo_ND	Human-specific	118	7	40.3684813646979	0.6996	0.911	0.9116	0.893	0.9336	0.9406	6.3123043565219e-33	0.0298964680412884	1.03841569772626e-30
chr5	14355110	14355670	Human_hypo_ND	Human-specific	561	9	40.3552121145552	0.6683	0.9497	0.9142	0.9671	0.9219	0.9478	1.32848274607871e-21	0.0145310540761495	3.75039053953521e-42
chr10	68637787	68638404	Human_hypo_ND	Human-specific	618	7	40.3039120412828	0.5817	0.9273	0.8667	0.9199	0.8253	0.83	2.31233624234459e-19	0.143634676852657	2.0759867142909e-22
chr11	101896741	101897257	Human_hypo_ND	Human-specific	517	6	40.2947066069843	0.6295	0.8651	0.9114	0.892	0.9299	0.9246	6.49758714634904e-16	0.512545682469526	1.58573534982383e-20
chr17	78410092	78410416	Human_hypo_ND	Human-specific	325	9	40.280214542687	0.5118	0.8982	0.6761	0.7895	0.8583	0.8133	2.25994973654999e-10	0.00863927610267918	3.60946680295855e-20
chr2	212019529	212019622	Human_hypo_ND	Human-specific	94	5	40.2465169206201	0.5821	0.9607	0.9352	0.9216	0.9278	0.8753	4.37042942192292e-24	0.154808502070163	9.44998218709147e-40
chr10	112267526	112267767	Human_hypo_ND	Human-specific	242	4	40.2306743850307	0.4312	0.9298	0.9359	0.9636	0.8185	0.8919	2.98149266321581e-63	0.107038107852604	3.10490234595475e-38
chr6	127573055	127574118	Human_hypo_ND	Human-specific	1064	6	40.2246584875938	0.7459	0.9469	0.9345	0.9139	0.9647	0.9486	2.35098605429151e-39	0.979873922948184	3.58075596736735e-33
chr2	246973	247318	Human_hypo_ND	Human-specific	346	7	40.2092651763084	0.6455	0.8598	0.9078	0.8975	0.9674	0.9453	6.41032528062319e-18	0.560111102402481	4.27881297738708e-36
chr3	171147602	171148025	Human_hypo_ND	Human-specific	424	5	40.2012240758043	0.5226	0.9695	0.7974	0.9036	0.8735	0.9185	7.38602341987265e-35	0.175230230492855	1.35235261632028e-46
chr10	70494349	70494455	Human_hypo_ND	Human-specific	107	6	40.1509140015452	0.6795	0.8907	0.9572	0.9009	0.9609	0.9731	1.36555123257597e-19	1.4615486686103e-05	2.53345979959348e-09
chr13	78564233	78567168	Human_hypo_ND	Human-specific	2936	6	40.1001995288036	0.537	0.8027	0.8022	0.7321	0.8337	0.8471	1.44205511145746e-23	0.00279500484702609	2.77823590727457e-22
