chromosome	pos	Human_ND_meth	Chimp_ND_meth	Macaque_ND_meth	Human_OD_meth	Chimp_OD_meth	Macaque_OD_meth	stat_all	pval_all	fdr_all	stat_Human_NDvsOD	pval_Human_NDvsOD	fdr_Human_NDvsOD	stat_Chimp_NDvsOD	pval_Chimp_NDvsOD	fdr_Chimp_NDvsOD	stat_Macaque_NDvsOD	pval_Macaque_NDvsOD	fdr_Macaque_NDvsOD
chr1	2060860	0.597	0.552	0.547	0.899	0.958	0.96	13.4334897620403	3.84839568088599e-41	8.56761755791856e-40	6.07295475481707	1.25577846383695e-09	1.06771571603882e-08	5.68665448830868	1.29552190681438e-08	1.53801151320202e-07	8.2825926774477	1.20522096829973e-16	1.72873584865681e-15
chr1	2060875	0.568	0.619	0.532	0.94	0.99	0.938	11.9873276077262	4.140485479671e-33	7.17777556849306e-32	8.13093880094252	4.25978377809179e-16	5.92026282608144e-15	5.11948513544213	3.06370915187524e-07	3.04435090541685e-06	6.85793408163756	6.98634804634014e-12	7.18878802861544e-11
chr1	2060887	0.654	0.708	0.623	0.967	1.0	0.954	11.8987796484594	1.20090411191228e-32	2.05079302506198e-31	7.50763621550558	6.02045273679697e-14	7.18815849304464e-13	4.39113199898073	1.12762055762898e-05	8.93417382266202e-05	6.38717524004513	1.68977962268529e-10	1.55803151840273e-09
chr1	2060895	0.537	0.666	0.526	0.911	1.0	0.952	12.8685198895366	6.7686791601738e-38	1.36680502123552e-36	7.83450747438513	4.70684076763914e-15	6.08416218492114e-14	5.37276957368511	7.7536386886379e-08	8.3395448814861e-07	5.41531243693876	6.11817770563198e-08	4.49266675104412e-07
chr1	2060958	0.603	0.699	0.561	0.974	0.966	0.963	13.4789986285455	2.07909417632637e-41	4.66570411477711e-40	8.3442312224938	7.16786272107152e-17	1.05066673146715e-15	4.4466657025981	8.72133984687648e-06	7.03228195204918e-05	8.14125811039861	3.91191435202095e-16	5.42400885874365e-15
chr1	2061215	0.655	0.673	0.289	0.966	0.873	0.969	13.3491201699985	1.19856158789053e-40	2.62971895948255e-39	7.92359366645474	2.30742797299534e-15	3.04812024841898e-14	4.19839567205656	2.68812645942715e-05	0.00020062529594023	15.034318119395	4.37530394446084e-51	3.85396343431776e-49
chr1	2063686	0.418	0.37	0.294	0.772	0.741	0.636	8.27003338173404	1.33921511411978e-16	1.19052971504987e-15	5.63641326732114	1.73628420023838e-08	1.33267033806216e-07	2.84662483898069	0.00441854006059187	0.0211191648230057	5.0810242773092	3.75405132196743e-07	2.54578934851931e-06
chr1	2064203	0.237	0.407	0.282	0.655	0.758	0.62	9.25939674627124	2.05590452725704e-20	2.19897669907344e-19	6.72234732240619	1.78820073097907e-11	1.77047674086059e-10	3.2382936982162	0.00120246951726358	0.00658745987209135	4.10356785327321	4.06827062158931e-05	0.000217023635599858
chr1	2065862	0.288	0.529	0.254	0.088	0.096	0.056	-8.85355739367754	8.47730603044442e-19	8.41234846096015e-18	-4.80157314616074	1.57423984214907e-06	9.91356655926901e-06	-4.46961643082561	7.83599945217309e-06	6.36375230567827e-05	-5.86855375659253	4.39612870015945e-09	3.59258971274714e-08
chr1	2065867	0.297	0.534	0.276	0.089	0.087	0.036	-9.76997709337067	1.51486318340338e-22	1.77884763403921e-21	-4.60968465194351	4.03280209953568e-06	2.42454384927435e-05	-5.19695154640072	2.02583138794735e-07	2.06216455309567e-06	-7.1461944371476	8.92166658292207e-13	9.81553561576647e-12
chr1	2065898	0.346	0.567	0.233	0.073	0.12	0.056	-9.14185789814636	6.13884667856866e-20	6.42762215192639e-19	-6.59260901457956	4.32163628935545e-11	4.15041047884618e-10	-4.55721417131046	5.18365606455163e-06	4.32612688774406e-05	-5.32542501657968	1.00717258554873e-07	7.24124411040987e-07
chr1	2065933	0.393	0.606	0.221	0.07	0.085	0.058	-8.79491526277598	1.43155974428179e-18	1.4052139592261e-17	-8.82293007486864	1.11502979286032e-18	1.84673165951529e-17	-4.80857579645772	1.52009391855959e-06	1.37184774606403e-05	-3.10160128704238	0.00192477012513024	0.0078395708106734
chr1	2066061	0.553	0.73	0.487	0.087	0.213	0.178	-9.82077722400315	9.16342943505962e-23	1.08604650082645e-21	-8.08652643688408	6.13903965608083e-16	8.4376724548558e-15	-5.25878285932104	1.45011997884526e-07	1.5050497977748e-06	-3.52313583790293	0.000426472721236791	0.00195279049402476
chr1	2066062	0.546	0.691	0.476	0.128	0.217	0.117	-8.51432401835481	1.6756488033514e-17	1.55961171213444e-16	-5.33644734451574	9.47853812137584e-08	6.77824681528224e-07	-5.78245735906881	7.36172330826457e-09	9.0106880786368e-08	-3.93367040405068	8.36584807780232e-05	0.00042711685622859
chr1	2066071	0.448	0.66	0.637	0.063	0.161	0.226	-10.1878584135048	2.24658618921528e-24	2.84479368690337e-23	-6.2400065778467	4.37552493408206e-10	3.86860476315193e-09	-4.67587106809967	2.92708475839956e-06	2.53443204750219e-05	-5.18385426449384	2.17346790054514e-07	1.51052282017931e-06
chr1	2066072	0.557	0.621	0.585	0.085	0.1	0.209	-8.69797782861765	3.37850526445954e-18	3.25603072686813e-17	-6.82129637213961	9.02225886736491e-12	9.14356333010912e-11	-4.43107597670237	9.37640423652217e-06	7.52461339205489e-05	-4.15133757712964	3.30537801881014e-05	0.000178503332849206
chr1	2066149	0.903	0.904	0.858	0.119	0.162	0.233	-16.723613446293	8.82051574306996e-63	3.53967530759255e-61	-12.2916175390919	1.00475193663678e-34	4.75189077361003e-33	-7.29870077397715	2.90559688374962e-13	5.83535344517916e-12	-7.89740787166032	2.84763340791064e-15	3.72919366049872e-14
chr1	2066151	0.92	0.928	0.893	0.208	0.32	0.526	-13.5190147483465	1.2078256239691e-41	2.72971056227496e-40	-12.7573607868694	2.836494053651e-37	1.59433570742257e-35	-6.40125619226465	1.54103740408865e-10	2.29814319112562e-09	-6.40801737599754	1.47424110894946e-10	1.3659097756927e-09
chr1	2066154	0.928	0.886	0.902	0.084	0.235	0.306	-16.7604594263027	4.74939967580038e-63	1.91929093971273e-61	-16.8866435787591	5.64228620550061e-64	2.15477195967695e-61	-5.71735158647932	1.08197102571572e-08	1.29703970595486e-07	-9.75930674922344	1.68301725172924e-22	3.4438520860417e-21
chr1	2067185	0.374	0.404	0.74	0.083	0.057	0.077	-11.1895607081101	4.58700526703861e-29	6.92723182934985e-28	-4.5380652328014	5.67727001274625e-06	3.3549076134885e-05	-3.89099705848231	9.98331433519685e-05	0.000676243033316586	-11.7775622687442	5.09451875395479e-32	1.74353043706527e-30
chr1	2068946	0.527	0.625	0.567	0.969	0.955	0.969	12.9051279390969	4.2111550363985e-38	8.55812252116193e-37	9.30547015084422	1.33400824527702e-20	2.51153296893531e-19	3.39764673491755	0.000679681265757214	0.00392738220122197	8.03118922591071	9.65323305336786e-16	1.30462902979313e-14
chr1	2069063	0.667	0.718	0.659	0.836	0.93	0.922	7.34297265948428	2.08901213803112e-13	1.55076040366362e-12	3.43834846480383	0.000585274009258391	0.00262260697313519	4.84581942871201	1.26090160419869e-06	1.15113454263399e-05	4.77021424436515	1.84030080715375e-06	1.15811147693549e-05
chr1	2070952	0.324	0.429	0.576	0.919	0.896	0.892	13.3473612640658	1.22719465013652e-40	2.69181435824056e-39	10.8483679844297	2.03017865525518e-27	5.95777421525759e-26	6.17994705327093	6.41231034843248e-10	8.90820135024386e-09	6.66158927913257	2.70882163113612e-11	2.66268911142997e-10
chr1	2070976	0.392	0.502	0.814	0.973	0.988	0.984	13.0520331088201	6.18738719032434e-39	1.28979759183182e-37	11.5054051402206	1.2390612887579e-30	4.48127388124074e-29	8.52859656542101	1.48133815607482e-17	4.60476522434645e-16	3.44333389754642	0.000574589431794609	0.00257442283428744
chr1	2071006	0.306	0.398	0.627	0.948	0.929	0.96	16.6935764165483	1.45959187431117e-62	5.82488650214521e-61	11.7708263260468	5.51813327810115e-32	2.18002586265551e-30	7.87523556896481	3.40101451618675e-15	8.34262335347349e-14	7.64808305985955	2.03997438004764e-14	2.52096341884228e-13
chr1	2071147	0.234	0.318	0.542	0.972	0.956	0.989	18.9325605488516	6.14991180803376e-80	3.78003727859058e-78	14.9028240715556	3.15938349155344e-50	4.33276277001198e-48	8.72287971791516	2.71214331612765e-18	9.07567621512573e-17	10.2776320006914	8.88845759228078e-25	2.06713836368302e-23
chr1	2071162	0.23	0.381	0.477	0.951	0.934	0.777	10.4036769764844	2.38546624391933e-25	3.13804242306382e-24	13.8559075845099	1.17166510777096e-43	1.01663419607689e-41	8.82611579233125	1.08373825041783e-18	3.77249040718366e-17	3.79262887360684	0.000149060847685956	0.000733433702670854
chr1	2071200	0.105	0.154	0.297	0.813	0.877	0.967	22.0262824525423	1.61279256314382e-107	1.92765902718953e-105	13.4787947921873	2.08484550979714e-41	1.54934111931677e-39	9.16716187381393	4.85636216929845e-20	1.93124242882509e-18	13.7936484332117	2.78320284562354e-43	1.67144410263359e-41
chr1	2071201	0.096	0.172	0.268	0.84	0.963	0.96	21.2910794804547	1.37328143522009e-100	1.39086877760571e-98	14.3168645805985	1.71696543590202e-46	1.81428342923471e-44	9.48802178305581	2.35460093782775e-21	1.06530504768862e-19	11.1503132394188	7.13547339961518e-29	2.07301954636377e-27
chr1	2071208	0.098	0.18	0.269	0.914	0.956	0.883	15.5097568929874	2.98005028248665e-54	9.57234719010213e-53	15.7162363579214	1.17074862246117e-55	2.38070081062496e-53	9.62938227056927	6.00896167232436e-22	2.88240266296343e-20	5.69984125236013	1.19919044927694e-08	9.41962434833995e-08
chr1	2077460	0.577	0.542	0.81	0.962	0.975	0.967	9.41211656449652	4.86245052429733e-21	5.34884549065016e-20	7.21982633838516	5.20540063532355e-13	5.79843166249099e-12	5.19629153000311	2.03303351542417e-07	2.06904845269318e-06	3.95954537199118	7.50925774717749e-05	0.00038591176806517
chr1	2078118	0.608	0.503	0.419	0.912	0.94	0.921	10.1816545344158	2.39454858462879e-24	3.02888630684057e-23	5.94598157659168	2.74805056524754e-09	2.26836406790616e-08	5.15220495747205	2.57441448941302e-07	2.5845730071506e-06	7.40184375705875	1.34306473318073e-13	1.56789334384648e-12
chr1	2078240	0.365	0.518	0.508	0.942	0.975	0.979	18.3400584908007	3.96370422188237e-75	2.1626781116812e-73	10.9779441302218	4.87900924238571e-28	1.49160357814468e-26	8.80391720036768	1.32121878494357e-18	4.55980732876847e-17	11.004006818406	3.6552125814319e-28	1.02242685737297e-26
chr1	2078317	0.325	0.416	0.558	0.951	0.842	0.98	16.0984668731064	2.61504181652522e-58	9.34575858316356e-57	14.7643661734144	2.48648827717919e-49	3.2002794343151e-47	6.37255414790976	1.85905749680499e-10	2.74640132556031e-09	9.49458224859655	2.21096097053366e-21	4.23887726410318e-20
chr1	2083919	0.619	0.534	0.577	0.97	0.989	0.927	12.3804076015603	3.33644016004032e-35	6.19041633061846e-34	7.77421949771394	7.59140073888364e-15	9.66919508026408e-14	8.04964818137324	8.30323724846633e-16	2.16837577188737e-14	5.51712666674195	3.44587076730885e-08	2.59204460553955e-07
chr1	2083920	0.624	0.462	0.587	0.954	0.957	0.966	9.49768899400552	2.1459983990845e-21	2.3973291908924e-20	6.36398809787572	1.96581379834758e-10	1.78885829575156e-09	3.69601201834068	0.000219012609235631	0.00139444901851817	6.34108156857067	2.28157694675435e-10	2.08117422617379e-09
chr1	2084523	0.156	0.249	0.676	0.905	0.946	0.867	10.3892751908899	2.77453495733647e-25	3.64050783832191e-24	12.5341564578785	4.85499748384722e-36	2.50914882507491e-34	7.78289512785524	7.0883391129146e-15	1.68353191687322e-13	3.17849581635028	0.00148041354554318	0.00616318532419757
chr1	2087463	0.195	0.221	0.045	0.916	0.838	0.73	15.7465092208217	7.25786477534494e-56	2.43310951546835e-54	10.8391200891781	2.24621036347101e-27	6.57284750327407e-26	6.30774690202188	2.83126702468621e-10	4.09484842990411e-09	12.0313109017624	2.43267215353293e-33	8.91422082004447e-32
chr1	2087464	0.151	0.289	0.059	0.937	0.93	0.778	18.7211524323335	3.32870895276253e-78	1.95959803155417e-76	10.7306680402163	7.30660297340462e-27	2.06751161940572e-25	6.57021559542602	5.02424616872066e-11	7.91898576482922e-10	12.8900358729773	5.12199805407037e-38	2.37866498314994e-36
chr1	2087500	0.255	0.389	0.142	0.96	0.883	0.961	20.0266070771244	3.22923950644807e-89	2.4844873091947e-87	10.5868368130725	3.42986688206744e-26	9.28782697948277e-25	7.31640277612868	2.54706406382535e-13	5.14623851577262e-12	16.4540610126958	7.84287100296233e-61	1.11589913771082e-58
chr1	2087522	0.354	0.38	0.093	0.983	0.932	0.92	19.9758363320041	8.93744219900115e-89	6.80764105988437e-87	13.56161868054	6.76270573581903e-42	5.19638285029079e-40	9.22501542769484	2.83520084250003e-20	1.15329948934085e-18	12.9876220828649	1.43826668395213e-38	6.86700069690928e-37
chr1	2087523	0.318	0.39	0.132	0.968	0.9	0.907	18.6458506293562	1.36466422954015e-77	7.91214505856794e-76	8.32951840634959	8.117187653153e-17	1.18551175441081e-15	9.38312582753235	6.40452771902546e-21	2.77513760521594e-19	15.1636246650519	6.15752432816908e-52	5.6566698148797e-50
chr1	2087530	0.312	0.397	0.135	0.967	0.951	0.975	18.4610266827418	4.25182289879893e-76	2.37767200374036e-74	13.3658458927765	9.57403926829521e-41	6.79515063588919e-39	7.87601620505565	3.37984422488555e-15	8.29314967705964e-14	15.2865625318371	9.39814988633837e-53	8.98164102876968e-51
chr1	2087531	0.321	0.368	0.117	0.958	0.976	0.961	18.1295666435081	1.86220880545324e-73	9.75712556636722e-72	7.15016764738411	8.66719832801381e-13	9.49451587892541e-12	8.41843757544295	3.81538377147402e-17	1.13893228182293e-15	17.9871839544405	2.45521723173165e-72	6.33214198055192e-70
chr1	2089810	0.288	0.427	0.783	0.094	0.01	0.592	-5.82169361245468	5.82542690622767e-09	3.18041261393936e-08	-3.10222469965629	0.00192072106301022	0.0078508676342422	-6.03604261434477	1.57939560565995e-09	2.09577466288029e-08	-2.4937194315797	0.0126412421836158	0.0427258201537961
chr1	2089963	0.388	0.509	0.88	0.109	0.044	0.469	-8.39629569363239	4.60784399913527e-17	4.19459137033309e-16	-4.9461516379038	7.56950023168547e-07	4.93438599338396e-06	-5.35070339432255	8.76130192670384e-08	9.35870748970262e-07	-4.06225784021583	4.86003532232715e-05	0.000256484397389369
chr1	2089983	0.363	0.627	0.803	0.129	0.056	0.604	-7.00536686870046	2.46339477573354e-12	1.71065940454914e-11	-3.95810976107726	7.55452428156027e-05	0.000387183934736321	-5.93146931395026	3.00235680554764e-09	3.85251243507881e-08	-2.5117387407423	0.0120137993213329	0.0408456328251589
chr1	2091168	0.491	0.476	0.701	0.949	0.968	0.965	13.4262678792769	4.24260432750048e-41	9.43465296831937e-40	9.62021383768031	6.56944484185123e-22	1.3474144459694e-20	7.24068373991878	4.46428325017649e-13	8.78907291412805e-12	5.49012670647253	4.01645506537864e-08	3.00164887381818e-07
chr1	2091169	0.53	0.48	0.574	0.941	0.969	0.955	12.4724525147162	1.0552740480063e-35	1.98919225627093e-34	10.3350470216301	4.89172131633903e-25	1.22969822739658e-23	6.28201732822244	3.34207584601645e-10	4.79462358290372e-09	3.68634964144932	0.000227493748181388	0.00108829171464655
chr1	2091288	0.473	0.11	0.107	0.879	0.968	0.684	13.4233327755412	4.41406821468018e-41	9.8108875186112e-40	5.78126960919583	7.41389626915832e-09	5.88804395173285e-08	13.6515147359953	1.97725411606233e-42	7.3613445999279e-40	9.18624492412058	4.06794238980586e-20	7.2384016181726e-19
chr1	2091296	0.57	0.172	0.168	0.972	0.989	0.857	16.4005194917516	1.89609700340169e-60	7.16545726864985e-59	7.95203348728299	1.83474639805695e-15	2.44079002050473e-14	11.7255233407071	9.43163289993058e-32	1.19284817261639e-29	10.0905347119546	6.0837210450882e-24	1.35004103047204e-22
chr1	2091297	0.547	0.22	0.102	0.96	0.973	0.855	18.3492760098593	3.34540297511031e-75	1.82909215074344e-73	8.00807884890657	1.16514197081165e-15	1.57137325243771e-14	13.9110899853397	5.42464106822247e-44	2.37250154895277e-41	13.8554024738535	1.17993650776396e-43	7.21838312294867e-42
chr1	2091468	0.485	0.231	0.134	0.879	0.933	0.832	16.7098402021809	1.11132937615651e-62	4.44862349573268e-61	6.95438201303749	3.54110857910937e-12	3.70335886597586e-11	10.6961747140826	1.06066994937395e-26	8.13639139217876e-25	11.3417367438375	8.15105586353084e-30	2.48706953350744e-28
chr1	2091469	0.453	0.213	0.17	0.948	0.885	0.795	18.0683196563041	5.66118204289115e-73	2.93154409950272e-71	10.7148262955575	8.67198944345137e-27	2.44215698588237e-25	10.9049490019792	1.09154460956661e-27	9.22955923977296e-26	9.83907165680552	7.64126510762982e-23	1.5945839059783e-21
chr1	2091503	0.201	0.076	0.014	0.765	0.328	0.246	12.3822855140526	3.25927108673833e-35	6.04919131299586e-34	9.47000928045284	2.79818833190802e-21	5.50878146066493e-20	5.40949109641503	6.32040928352692e-08	6.87742950460633e-07	5.14631696745441	2.65650411217782e-07	1.82965724857711e-06
chr1	2091504	0.226	0.067	0.051	0.801	0.328	0.349	11.0904669600148	1.39557350594225e-28	2.07115071035698e-27	9.03987044439697	1.56857610920018e-19	2.75065701507175e-18	3.45351069011113	0.000553340371835994	0.0032563048353795	7.69617867686105	1.40195734831615e-14	1.75229534993001e-13
chr1	2091594	0.415	0.237	0.086	0.957	0.742	0.499	13.5109101659106	1.34843970079565e-41	3.04293567906761e-40	10.0025912865238	1.48460506935351e-23	3.39065610872679e-22	6.08577874330022	1.1592644371949e-09	1.56248505122182e-08	5.20120811774837	1.97997234594659e-07	1.38181502669272e-06
chr1	2091595	0.367	0.192	0.113	0.947	0.819	0.619	14.6466812107063	1.41458436633823e-48	3.89837747019759e-47	8.85715006105394	8.20860021478271e-19	1.37133798158005e-17	6.88711511915897	5.69351482619856e-12	9.96271382348344e-11	8.21080768300867	2.19705542756055e-16	3.09796399736964e-15
chr1	2106437	0.148	0.194	0.154	0.653	0.641	0.443	10.7339302100737	7.05311228115061e-27	9.83068462004749e-26	7.35093086460638	1.96831214819924e-13	2.26251135874416e-12	7.91259164980557	2.52085161138492e-15	6.26784538818302e-14	4.21722305211137	2.4732929799763e-05	0.000135810597912833
chr1	2106438	0.13	0.271	0.198	0.643	0.781	0.513	12.4690666416626	1.10108165980637e-35	2.07429984484051e-34	8.47871747809293	2.27689820216884e-17	3.45298424645624e-16	5.94956146447862	2.68861865488555e-09	3.47014198241797e-08	4.44127520740604	8.94273352273561e-06	5.19208808663659e-05
chr1	2106489	0.244	0.291	0.212	0.717	0.819	0.704	12.9201364261743	3.46526504957545e-38	7.06030239338434e-37	7.6848508522271	1.53175337437314e-14	1.90969535675013e-13	7.22530833713306	4.9996614617237e-13	9.79149364646766e-12	6.84220156031804	7.79852540378776e-12	7.99589019688175e-11
chr1	2106490	0.252	0.329	0.238	0.753	0.906	0.74	11.3233033626943	1.00607964152657e-29	1.55520298327481e-28	7.23471148325716	4.66519840790472e-13	5.21549449101016e-12	4.59538635762678	4.31948159241765e-06	3.64789625425829e-05	5.88597183227626	3.95721712104226e-09	3.24669390794369e-08
chr1	2107457	0.808	0.65	0.701	0.967	0.928	0.913	7.49352744964819	6.70468033222112e-14	5.12775876170406e-13	4.416823280373	1.00162053296532e-05	5.74812260526064e-05	4.56194154656022	5.06827587865454e-06	4.23586725911321e-05	3.8789870954474	0.000104892318536018	0.000527910612229622
chr1	2107511	0.667	0.79	0.575	0.967	0.995	0.934	9.57860590630314	9.8363627833886e-22	1.11528139077195e-20	6.83369132847358	8.27569941976939e-12	8.41135354541602e-11	2.79277836446087	0.00522574835414033	0.0244931887793557	5.52587979948914	3.27838536266338e-08	2.47114522432738e-07
chr1	2107514	0.505	0.664	0.492	0.912	0.883	0.897	12.0200683065706	2.7874094251688e-33	4.85933779322806e-32	7.37789523297291	1.60811427064775e-13	1.86061878717921e-12	5.21282469453181	1.85986639198448e-07	1.90258379765064e-06	6.31751896060812	2.65795838757399e-10	2.41087887199712e-09
chr1	2107545	0.438	0.731	0.692	0.897	0.977	0.919	10.4071893322056	2.29909467951017e-25	3.02627036958008e-24	6.36600305459889	1.94017569551687e-10	1.76634487452374e-09	3.66190298511111	0.000250348670577924	0.00157617990171676	5.34336554057263	9.12365130782034e-08	6.5871633800297e-07
chr1	2107933	0.263	0.5	0.531	0.809	0.848	0.909	13.1545590253523	1.60215497031713e-39	3.39880781004179e-38	9.92526623870976	3.2323893234268e-23	7.22138360045528e-22	4.73340539589282	2.20783893436603e-06	1.94648227530565e-05	6.36672585321522	1.93105872450309e-10	1.77227185262229e-09
chr1	2108411	0.439	0.713	0.708	0.953	0.942	0.968	11.4811558421434	1.64072320242748e-30	2.60602874386655e-29	9.45783341658469	3.14389636922194e-21	6.16790659849302e-20	2.68332933158956	0.00728931696481187	0.0328043915431929	5.23298272015994	1.66796337741433e-07	1.1731594540907e-06
chr1	2111262	0.413	0.397	0.26	0.928	0.956	0.891	14.7218301861869	4.66852329878156e-49	1.30364016506284e-47	9.22863525344024	2.74101881274276e-20	5.05515330599698e-19	6.26770625076649	3.66405141397773e-10	5.23288994993197e-09	8.78957638597376	1.50124947124137e-18	2.42932251259439e-17
chr1	2111271	0.191	0.313	0.139	0.535	0.9	0.804	10.0805601421573	6.73411206562707e-24	8.36429270878662e-23	4.64101298668049	3.46705332476519e-06	2.1002056107223e-05	5.6548606754823	1.5597274093794e-08	1.83339413171924e-07	7.28470305987321	3.22379568167985e-13	3.66201769421167e-12
chr1	2111347	0.472	0.458	0.575	0.901	0.975	0.983	13.6441187012549	2.18843144239408e-42	5.05646392427073e-41	7.51706353404482	5.60201981107124e-14	6.70410223426696e-13	7.47754401504164	7.57244098257811e-14	1.61743963807316e-12	7.03718958349889	1.96155888225318e-12	2.1038739598498e-11
chr1	2114386	0.437	0.59	0.3	0.957	0.937	0.947	15.4053167626781	1.50748611842546e-53	4.75396104233171e-52	7.15414291220223	8.41973146827341e-13	9.23223185649129e-12	6.26635485356243	3.69597565226538e-10	5.27643292829296e-09	13.0134010298705	1.02668901831739e-38	4.93716264616841e-37
chr1	2114390	0.54	0.729	0.352	0.979	0.949	0.968	13.8534065338479	1.21319307913698e-43	2.9064146277576e-42	8.8741422451112	7.04744412366611e-19	1.18276627006629e-17	3.26636277409543	0.00108938592512678	0.00602455753189989	13.3243124041249	1.67165818058069e-40	8.7717874419049e-39
chr1	2114402	0.437	0.567	0.355	0.955	0.896	0.935	12.8009544375157	1.61948453569972e-37	3.23265890408649e-36	8.53306006546919	1.42526640398726e-17	2.19096379617393e-16	3.56300038612201	0.000366640139934422	0.00223643040414453	10.6089682572413	2.70721899680776e-26	6.84447373488786e-25
chr1	2114430	0.394	0.593	0.378	0.927	0.933	0.928	14.786243756822	1.79706718828902e-49	5.07488549966959e-48	8.66208292950632	4.63221158856247e-18	7.36298720421336e-17	5.80066833982865	6.60511269016559e-09	8.13146335713547e-08	8.97586645896184	2.81130248920271e-19	4.75481736478561e-18
chr1	2114530	0.399	0.77	0.588	0.906	1.0	0.921	12.4541800676696	1.32708337556292e-35	2.49384740916371e-34	7.62376419130892	2.46383276385561e-14	3.02606622425816e-13	4.89224515026981	9.96921601642339e-07	9.23188793800246e-06	6.32502811959878	2.53186472339079e-10	2.30073224022709e-09
chr1	2114575	0.414	0.735	0.751	0.955	1.0	0.95	11.1223568836936	9.76575007547369e-29	1.4575638909398e-27	6.88371528081263	5.83113654619927e-12	5.99716292859437e-11	5.47796285682826	4.3025041595066e-08	4.78342168512416e-07	4.74683773638129	2.06621578748906e-06	1.29286585982083e-05
chr1	2114656	0.583	0.679	0.601	0.929	0.949	0.972	10.5735938751977	3.95058958607913e-26	5.35435857734318e-25	4.78945116928837	1.67238087228821e-06	1.05016398953696e-05	4.0304485143921	5.56705225007651e-05	0.000394097618066068	7.76909530879706	7.90486735988088e-15	1.00481162237052e-13
chr1	2115825	0.429	0.427	0.217	0.948	0.93	0.892	17.0085037541683	7.10286981342606e-65	3.00691149068133e-63	9.87926909899141	5.12050186294387e-23	1.12929899584002e-21	6.327503813858	2.49158815513113e-10	3.62699591000996e-09	10.9844771269679	4.53859057646239e-28	1.26336408641924e-26
chr1	2115826	0.403	0.495	0.243	0.929	0.896	0.878	14.5388240095248	6.87638134799832e-48	1.85865644044393e-46	10.2424153341692	1.2800029437544e-24	3.1314675941974e-23	5.30146147220778	1.14879294182368e-07	1.20831067999879e-06	9.27782779747065	1.72968776167559e-20	3.14654087824185e-19
chr1	2115986	0.579	0.616	0.14	0.896	0.793	0.832	9.57320338029291	1.03643556359807e-21	1.17407462042113e-20	4.47389255960924	7.68083467104902e-06	4.46941878489784e-05	3.47564720758647	0.000509622213170457	0.00302098681001523	11.0286048314226	2.78146429219424e-28	7.83048943498466e-27
chr1	2115988	0.498	0.572	0.183	0.905	0.958	0.922	15.0983137129974	1.66127800060692e-51	4.95970429515598e-50	7.25645060483387	3.97379750313481e-13	4.46617966009446e-12	5.75118961295974	8.86176563790725e-09	1.07386766567484e-07	13.2459798883399	4.76027882448504e-40	2.44423944383902e-38
chr1	2116996	0.404	0.312	0.48	0.864	0.679	0.897	12.5268502739046	5.32351935326597e-36	1.01334747517644e-34	8.16102910134543	3.32182117233682e-16	4.65155767919777e-15	3.58188099463495	0.000341129189898468	0.00209299321752492	6.38213069903301	1.74640808003769e-10	1.60841449059499e-09
chr1	2117238	0.644	0.255	0.703	0.891	0.826	0.901	8.0595800875454	7.65569719243072e-16	6.5382763173643e-15	4.60560143525011	4.1127544736334e-06	2.47018989547702e-05	6.90064954064614	5.1765296333813e-12	9.09856612730041e-11	3.38626242976837	0.000708515932697525	0.00312535233935792
chr1	2117239	0.693	0.278	0.67	0.902	0.909	0.891	8.44555095373287	3.02614806187206e-17	2.78032934383175e-16	4.53102213031089	5.86989884827037e-06	3.46296575698652e-05	9.18759187980179	4.01733847481128e-20	1.61005943731421e-18	3.1880405642494	0.00143240440339566	0.00597930489904953
chr1	2117245	0.766	0.306	0.748	0.95	0.958	0.954	9.19948743994985	3.59661222166524e-20	3.80564291744488e-19	4.60514575163243	4.12177073604516e-06	2.475354770965e-05	8.35449982237637	6.57105471439541e-17	1.91655465062736e-15	5.13065030414586	2.88742891890855e-07	1.98130974376201e-06
chr1	2118302	0.672	0.821	0.423	0.912	0.975	0.91	10.0125598121003	1.34233533621496e-23	1.64703778017377e-22	4.47539136791127	7.62714713018145e-06	4.43979118794669e-05	2.62631813494108	0.00863141032563843	0.0380182711534461	9.41076318657838	4.92547389664252e-21	9.25362440077424e-20
chr1	2118307	0.629	0.801	0.378	0.941	1.0	0.912	12.3365293802265	5.7585024822728e-35	1.06044234826525e-33	7.20077735356074	5.98702407485676e-13	6.63853627792254e-12	4.15599839716069	3.23870093287751e-05	0.000238515284838153	8.14419253148001	3.8182126900402e-16	5.29802272210959e-15
chr1	2143324	0.705	0.617	0.6	0.946	0.99	0.927	8.73155392839216	2.51197201078807e-18	2.43622168413683e-17	4.01182749324023	6.02505214356801e-05	0.000313009637536866	6.07621895381065	1.23049369736337e-09	1.65351869897071e-08	5.41440952640724	6.14912850474474e-08	4.51444552228158e-07
chr1	2143381	0.298	0.492	0.323	0.957	0.957	0.942	12.7616009233036	2.68622943021077e-37	5.32602549398744e-36	8.58910143979809	8.76521072791988e-18	1.36709714464537e-16	4.90943224602321	9.1340450341754e-07	8.50452707756085e-06	7.22864870824852	4.87823469923681e-13	5.46877444636758e-12
chr1	2152124	0.345	0.364	0.283	0.929	0.938	0.718	12.4434554671929	1.51792292032786e-35	2.84700416516497e-34	7.86932150957129	3.56569739249058e-15	4.64866627185859e-14	5.0776183648135	3.82195407874864e-07	3.74885179171178e-06	8.29488802200699	1.08687539121117e-16	1.56346791524438e-15
